dci	dcirenommer	relation	code	substances	validation		
TERBUTALINE			4857	SULFATE DE TERBUTALINE	semiautomatique		
TERPINEOL			5229	TERPILÉNOL	semiautomatique		
TERPINEOL			5229	ALPHA-TERPINÉOL	semiautomatique		
TERTATOLOL			9542	TERTATOLOL (CHLORHYDRATE DE)	semiautomatique		
TESTOSTERONE			22217	TESTOSTÉRONE (UNDÉCANOATE DE)	semiautomatique		
TESTOSTERONE			22217	UNDÉCANOATE DE TESTOSTÉRONE	semiautomatique		
TESTOSTERONE			5477	ÉNANTATE DE TESTOSTÉRONE	semiautomatique		
TETRACYCLINE			4630	TÉTRACYCLINE (CHLORHYDRATE DE)	semiautomatique		
TETRACYCLINE			4630	CHLORHYDRATE DE TÉTRACYCLINE	semiautomatique		
TETRYZOLINE			109	TÉTRYZOLINE (CHLORHYDRATE DE)	semiautomatique		
TETRYZOLINE			109	CHLORHYDRATE DE TÉTRYZOLINE	semiautomatique		
THEODRENALINE			3417	THÉODRÉNALINE (CHLORHYDRATE DE)	semiautomatique		
THEOPHYLLINE			42599	THÉOPHYLLINE (ACÉTATE DE SODIUM)	semiautomatique		
THEOPHYLLINE			655	THÉOPHYLLINE MONOHYDRATÉE	semiautomatique		
THIOPENTAL			42608	THIOPENTAL SODIQUE	semiautomatique		
THIOPENTAL			3599	THIOPENTAL ET CARBONATE SODIQUES	semiautomatique		
THIOPROPERAZINE			48862	THIOPROPERAZINE BASE	semiautomatique		
THIOPROPERAZINE			2748	THIOPROPERAZINE (DIMÉSILATE DE)	semiautomatique		
TIAGABINE			83209	TIAGABINE ANHYDRE	semiautomatique		
TIAGABINE			40435	TIAGABINE (CHLORHYDRATE DE) MONOHYDRATÉ	semiautomatique		
TIANEPTINE			8215	TIANEPTINE SODIQUE	semiautomatique		
TIAPRIDE			89551	TIAPRIDE BASE	semiautomatique		
TIAPRIDE			5765	CHLORHYDRATE DE TIAPRIDE	semiautomatique		
TIAPRIDE			5765	TIAPRIDE (CHLORHYDRATE DE)	semiautomatique		
TICARCILLINE			15487	TICARCILLINE BASE	semiautomatique		
TICARCILLINE			28408	TICARCILLINE SODIQUE	semiautomatique		
TICLOPIDINE			783	TICLOPIDINE (CHLORHYDRATE DE)	semiautomatique		
TICLOPIDINE			783	CHLORHYDRATE DE TICLOPIDINE	semiautomatique		
TIMOLOL			200	TIMOLOL (MALÉATE DE)	semiautomatique		
TIMOLOL			200	MALÉATE DE TIMOLOL	semiautomatique		
TINZAPARINE			34647	TINZAPARINE SODIQUE 	semiautomatique		
TIOGUANINE	thioguanine		98196	THIOGUANINE	manuelle		
TIROFIBAN			41192	CHLORHYDRATE DE TIROFIBAN MONOHYDRATÉ	semiautomatique		
TOBRAMYCINE			4926	SULFATE DE TOBRAMYCINE	semiautomatique		
TOBRAMYCINE			4926	TOBRAMYCINE (SULFATE DE)	semiautomatique		
TOLTERODINE			41652	TOLTÉRODINE BASE	semiautomatique		
TOLTERODINE			54371	L-TARTRATE DE TOLTÉRODINE	semiautomatique		
TOLTERODINE			54371	TARTRATE DE TOLTÉRODINE	semiautomatique		
TOPOTECANE			87746	CHLORHYDRATE DE TOPOTÉCANE	semiautomatique		
TOPOTECANE			87746	TOPOTÉCANE (CHLORHYDRATE DE)	semiautomatique		
TORASEMIDE			32258	TORASEMIDE SODIQUE	semiautomatique		
TOREMIFENE			13942	CITRATE DE TORÉMIFÈNE	semiautomatique		
TRAMADOL			86571	CHLORHYDRATE DE TRAMADOL	semiautomatique		
TRAMADOL			86571	TRAMADOL (CHLORHYDRATE DE)	semiautomatique		
TRIAMCINOLONE			5480	HEXACÉTONIDE DE TRIAMCINOLONE	semiautomatique		
TRIAMCINOLONE			3609	TRIAMCINOLONE (DIACETATE DE)	semiautomatique		
TRIAMCINOLONE			5209	TRIAMCINOLONE (ACÉTONIDE DE)	semiautomatique		
TRIAMCINOLONE			5209	ACÉTONIDE DE TRIAMCINOLONE	semiautomatique		
TRIFLUOPERAZINE			329	TRIFLUOPÉRAZINE (CHLORHYDRATE DE)	semiautomatique		
TRIFLUPERIDOL			42933	TRIFLUPERIDOL BASE	semiautomatique		
TRIFLUPERIDOL			330	TRIFLUPERIDOL (CHLORHYDRATE DE)	semiautomatique		
TRIHEXYPHENIDYLE			264	TRIHEXYPHÉNIDYLE (CHLORHYDRATE DE)	semiautomatique		
TRIMAZOSINE			26040	TRIMAZOSINE BASE	semiautomatique		
TRIMAZOSINE			9368	TRIMAZOSINE (CHLORHYDRATE DE)	semiautomatique		
TRIMIPRAMINE			85758	TRIMIPRAMINE BASE	semiautomatique		
TRIMIPRAMINE			360	MÉSILATE DE TRIMIPRAMINE	semiautomatique		
TRIMIPRAMINE			5481	TRIMIPRAMINE (MALÉATE ACIDE DE)	semiautomatique		
TRINITRINE			29878	TRINITRINE (SOLUTION DE)	semiautomatique		
TRINITRINE			29878	SOLUTION DE TRINITRINE	semiautomatique		
TRIPROLIDINE			5483	CHLORHYDRATE DE TRIPROLIDINE	semiautomatique		
TRIPROLIDINE			5483	TRIPROLIDINE (CHLORHYDRATE DE)	semiautomatique		
TROMETAMOL			65061	FOSFOMYCINE TROMÉTAMOL	semiautomatique		
TROMETAMOL			97986	LODOXAMIDE TROMÉTHAMINE	semiautomatique		
TROMETAMOL			97986	LODOXAMIDE TROMÉTAMOL	semiautomatique		
TROPATEPINE			3610	TROPATÉPINE (CHLORHYDRATE DE)	semiautomatique		
TROSPIUM			4511	CHLORURE DE TROSPIUM	semiautomatique		
TROSPIUM			4511	TROSPIUM (CHLORURE DE)	semiautomatique		
TUAMINOHEPTANE			5493	SULFATE DE TUAMINOHEPTANE	semiautomatique		
TUAMINOHEPTANE			5493	TUAMINOHEPTANE (SULFATE DE)	semiautomatique		
ULIPRISTAL			52476	ACÉTATE D'ULIPRISTAL	semiautomatique		
URAPIDIL			8744	CHLORHYDRATE D'URAPIDIL	semiautomatique		
URAPIDIL			8744	URAPIDIL (CHLORHYDRATE D')	semiautomatique		
UROKINASE			376	UROKINASE (MAMMIFERE/HUMAIN/URINE)	semiautomatique		
VALACICLOVIR			24209	CHLORHYDRATE DIHYDRATÉ DE VALACICLOVIR	semiautomatique		
VALACICLOVIR			78513	CHLORHYDRATE DE VALACICLOVIR MONOHYDRATÉ	semiautomatique		
VALACICLOVIR			78513	VALACICLOVIR (CHLORHYDRATE DE) MONOHYDRATÉ	semiautomatique		
VALACICLOVIR			92734	CHLORHYDRATE DE VALACICLOVIR	semiautomatique		
VALGANCICLOVIR			89161	CHLORHYDRATE DE VALGANCICLOVIR	semiautomatique		
VANCOMYCINE			10157	CHLORHYDRATE DE VANCOMYCINE	semiautomatique		
VANCOMYCINE			10157	VANCOMYCINE (CHLORHYDRATE DE)	semiautomatique		
VARDENAFIL			32500	VARDÉNAFIL (MONOCHLORHYDRATE DE) TRIHYDRATÉ	semiautomatique		
VECURONIUM			12094	BROMURE DE VÉCURONIUM	semiautomatique		
VENLAFAXINE			20256	CHLORHYDRATE DE VENLAFAXINE	semiautomatique		
VERAPAMIL			5242	CHLORHYDRATE DE VÉRAPAMIL	semiautomatique		
VERAPAMIL			5242	IPROVÉRATRIL (CHLORHYDRATE DE)	semiautomatique		
VERAPAMIL			5242	VÉRAPAMIL (CHLORHYDRATE DE)	semiautomatique		
VIDARABINE			20544	VIDARABINE MONOHYDRATEE	semiautomatique		
VIDARABINE			43710	PHOSPHATE DE VIDARABINE	semiautomatique		
VIDARABINE			5878	VIDARABINE (PHOSPHATE DISODIQUE DE)	semiautomatique		
VIDARABINE			5878	VIDARABINE PHOSPHATE DE SODIUM	semiautomatique		
VILOXAZINE			277	VILOXAZINE (CHLORHYDRATE DE)	semiautomatique		
VILOXAZINE			97289	VILOXAZINE BASE	semiautomatique		
VINBLASTINE			62283	VINBLASTINE ANHYDRE	semiautomatique		
VINBLASTINE			4230	SULFATE DE VINBLASTINE	semiautomatique		
VINCRISTINE			5113	VINCRISTINE (SULFATE DE)	semiautomatique		
VINCRISTINE			5113	SULFATE DE VINCRISTINE	semiautomatique		
VINDESINE			882	SULFATE DE VINDÉSINE	semiautomatique		
VINDESINE			882	VINDÉSINE (SULFATE DE)	semiautomatique		
VINFLUNINE			53859	DITARTRATE DE VINFLUNINE	semiautomatique		
VINORELBINE			66304	VINORELBINE (TARTRATE DE)	semiautomatique		
VINORELBINE			66304	TARTRATE DE VINORELBINE	semiautomatique		
VINORELBINE			66304	DITARTRATE DE VINORELBINE	semiautomatique		
VINORELBINE			66304	VINORELBINE (DITARTRATE DE)	semiautomatique		
VIRUS DE LA FIEVRE JAUNE			751	VIRUS DE LA FIÈVRE JAUNE, SOUCHE 17D-204 (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS DE LA FIEVRE JAUNE			19141	VIRUS DE LA RAGE INACTIVÉ, SOUCHE FLURY LEP 	semiautomatique		
VIRUS DE LA FIEVRE JAUNE			47161	VIRUS DE LA ROUGEOLE (SOUCHE EDMONSTON 749 D) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS DE LA FIEVRE JAUNE			47161	VIRUS DE LA ROUGEOLE (SOUCHE EDMONSTON ENDERS) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS DE LA FIEVRE JAUNE			5239	VIRUS DE LA RUBÉOLE (SOUCHE WISTAR RA 27/3) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS DE LA FIEVRE JAUNE			88953	VIRUS DE LA GRIPPE FRAGMENTÉ, INACTIVÉ, SOUCHE B/MASSACHUSETTS/02/2012 	semiautomatique		
VIRUS DE LA FIEVRE JAUNE			80577	VIRUS DE LA GRIPPE FRAGMENTÉ, INACTIVÉ, SOUCHE B/BRISBANE/60/2008 	semiautomatique		
VIRUS DE LA FIEVRE JAUNE			98865	VIRUS DE LA GRIPPE FRAGMENTÉ, INACTIVÉ, SOUCHE B/PHUKET/3073/2013 	semiautomatique		
VIRUS DE LA VARICELLE	VIRUS DE LA VARICELLE		5239	VIRUS DE LA RUBÉOLE (SOUCHE WISTAR RA 27/3) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS DE LA VARICELLE	VIRUS DE LA VARICELLE		96983	VIRUS VARICELLE-ZONA SOUCHE OKA/MERCK (VIVANT, ATTÉNUÉ) 	manuelle		
VIRUS DE LA VARICELLE	VIRUS DE LA VARICELLE		19141	VIRUS DE LA RAGE INACTIVÉ, SOUCHE FLURY LEP 	semiautomatique		
VIRUS DE LA VARICELLE	VIRUS DE LA VARICELLE		88953	VIRUS DE LA GRIPPE FRAGMENTÉ, INACTIVÉ, SOUCHE B/MASSACHUSETTS/02/2012 	semiautomatique		
VIRUS DE LA VARICELLE	VIRUS DE LA VARICELLE		98865	VIRUS DE LA GRIPPE FRAGMENTÉ, INACTIVÉ, SOUCHE B/PHUKET/3073/2013 	semiautomatique		
VIRUS DE LA VARICELLE	VIRUS DE LA VARICELLE		47161	VIRUS DE LA ROUGEOLE (SOUCHE EDMONSTON 749 D) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS DE LA VARICELLE	VIRUS DE LA VARICELLE		96983	VIRUS DE LA VARICELLE SOUCHE OKA (VIVANT, ATTÉNUÉ) 	manuelle		
VIRUS DE LA VARICELLE	VIRUS DE LA VARICELLE		47161	VIRUS DE LA ROUGEOLE (SOUCHE EDMONSTON ENDERS) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS DES OREILLONS			28603	VIRUS DES OREILLONS (SOUCHE URABE AM-9) ATTENUÉ 	semiautomatique		
VIRUS DES OREILLONS			15051	REINE DES PRES (FLEUR DE)	semiautomatique		
VIRUS DES OREILLONS			15051	ULMAIRE (FLEUR D')	semiautomatique		
VIRUS DES OREILLONS			30556	SOMMITE FLEURIE DE REINE DES PRES	semiautomatique		
VIRUS DES OREILLONS			30556	ULMAIRE (SOMMITE FLEURIE DE)	semiautomatique		
VIRUS DES OREILLONS			30556	REINE DES PRÉS (SOMMITÉ FLEURIE DE)	semiautomatique		
VIRUS DES OREILLONS			68555	VIRUS DES OREILLONS (SOUCHE RIT 4385 DERIVÉE DE LA SOUCHE JERYL LYNN) ATTENUÉ 	semiautomatique		
VIRUS DES OREILLONS			50878	SAULE DES VANNIERS, FEUILLE, POUR PRÉPARATIONS HOMÉOPATHIQUES	semiautomatique		
VIRUS DES OREILLONS			69186	VIRUS DES OREILLONS (SOUCHE JERYL LYNN) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS DES OREILLONS			57137	ACHE DES MARAIS (RACINE D'), POUDRE	semiautomatique		
VIRUS DES OREILLONS			91478	ALOÉS DES BARBADES	semiautomatique		
VIRUS DES OREILLONS			97735	PRELE DES CHAMPS (PARTIE AERIENNE STERILE DE)	semiautomatique		
VIRUS ROUGEOLEUX	rougeole		85085	VIRUS DE LA ROUGEOLE, SOUCHE SCHWARTZ, VIVANT, ATTÉNUÉ 	manuelle		
VIRUS ROUGEOLEUX	rougeole		47161	VIRUS DE LA ROUGEOLE (SOUCHE EDMONSTON 749 D) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS ROUGEOLEUX	rougeole		47161	VIRUS DE LA ROUGEOLE (SOUCHE EDMONSTON ENDERS) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS ROUGEOLEUX			19141	VIRUS DE LA RAGE INACTIVÉ, SOUCHE FLURY LEP 	semiautomatique		
VIRUS ROUGEOLEUX			28730	VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVÉ 	semiautomatique		
VIRUS ROUGEOLEUX			28730	VIRUS POLIOMYÉLITIQUE INACTIVÉ TYPE 1 	semiautomatique		
VIRUS ROUGEOLEUX			17091	VIRUS DE L'HÉPATITE A SOUCHE HM175 INACTIVÉ ADSORBÉ 	semiautomatique		
VIRUS ROUGEOLEUX			20245	VIRUS POLIOMYÉLITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVÉ 	semiautomatique		
VIRUS ROUGEOLEUX			53377	VIRUS DE LA RAGE, SOUCHE WISTAR PM/WI38-1503-3M INACTIVÉ 	semiautomatique		
VIRUS ROUGEOLEUX			53377	VIRUS RABIQUE, SOUCHE PM/WI38-1503-3M INACTIVÉ 	semiautomatique		
VIRUS ROUGEOLEUX			53377	VIRUS DE LA RAGE, SOUCHE WISTAR RABIES PM/WI 38-1503-3M INACTIVÉ 	semiautomatique		
VIRUS ROUGEOLEUX			7542	VIRUS POLIOMYÉLITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVÉ 	semiautomatique		
VIRUS RUBEOLEUX			19141	VIRUS DE LA RAGE INACTIVÉ, SOUCHE FLURY LEP 	semiautomatique		
VIRUS RUBEOLEUX			20245	VIRUS POLIOMYÉLITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVÉ 	semiautomatique		
VIRUS RUBEOLEUX			97753	VIRUS RUBÉOLEUX (SOUCHE WISTAR RA 27/3) ATTÉNUÉ 	semiautomatique		
VIRUS RUBEOLEUX			17091	VIRUS DE L'HÉPATITE A SOUCHE HM175 INACTIVÉ ADSORBÉ 	semiautomatique		
VIRUS RUBEOLEUX			28730	VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVÉ 	semiautomatique		
VIRUS RUBEOLEUX			28730	VIRUS POLIOMYÉLITIQUE INACTIVÉ TYPE 1 	semiautomatique		
VIRUS RUBEOLEUX			7542	VIRUS POLIOMYÉLITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVÉ 	semiautomatique		
VIRUS RUBEOLEUX			53377	VIRUS RABIQUE, SOUCHE PM/WI38-1503-3M INACTIVÉ 	semiautomatique		
VIRUS RUBEOLEUX			53377	VIRUS DE LA RAGE, SOUCHE WISTAR PM/WI38-1503-3M INACTIVÉ 	semiautomatique		
VIRUS RUBEOLEUX			53377	VIRUS DE LA RAGE, SOUCHE WISTAR RABIES PM/WI 38-1503-3M INACTIVÉ 	semiautomatique		
VIRUS VARICELLE-ZONA			20245	VIRUS POLIOMYÉLITIQUE SOUCHE SAUKETT DE TYPE 3 INACTIVÉ 	semiautomatique		
VIRUS VARICELLE-ZONA			96983	VIRUS VARICELLE-ZONA SOUCHE OKA/MERCK (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS VARICELLE-ZONA			96983	VIRUS DE LA VARICELLE SOUCHE OKA (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS VARICELLE-ZONA			28730	VIRUS POLIOMYELITIQUE SOUCHE MAHONEY DE TYPE 1 INACTIVÉ 	semiautomatique		
VIRUS VARICELLE-ZONA			28730	VIRUS POLIOMYÉLITIQUE INACTIVÉ TYPE 1 	semiautomatique		
VIRUS VARICELLE-ZONA			53377	VIRUS DE LA RAGE, SOUCHE WISTAR PM/WI38-1503-3M INACTIVÉ 	semiautomatique		
VIRUS VARICELLE-ZONA			53377	VIRUS DE LA RAGE, SOUCHE WISTAR RABIES PM/WI 38-1503-3M INACTIVÉ 	semiautomatique		
VIRUS VARICELLE-ZONA			53377	VIRUS RABIQUE, SOUCHE PM/WI38-1503-3M INACTIVÉ 	semiautomatique		
VIRUS VARICELLE-ZONA			7542	VIRUS POLIOMYÉLITIQUE SOUCHE MEF-1 DE TYPE 2 INACTIVÉ 	semiautomatique		
VIRUS VIVANT ATTENUE DE LA GRIPPE			42518	VIRUS DE LA GRIPPE RÉASSORTI, VIVANT, ATTÉNUÉ, SOUCHE B/MASSACHUSETTS/2/2012 - SOUCHE ANALOGUE (B/MASSACHUSSETTS/2/2012, MEDI 237751) 	semiautomatique		
VIRUS VIVANT ATTENUE DE LA GRIPPE			18561	VIRUS DE LA GRIPPE RÉASSORTI, VIVANT, ATTÉNUÉ, SOUCHE A/CALIFORNIA/7/2009 (H1N1)PDM09 - SOUCHE ANALOGUE (A/BOLIVIA/559/2013, MEDI 255962) 	semiautomatique		
VIRUS VIVANT ATTENUE DE LA GRIPPE			21431	VIRUS DE LA GRIPPE RÉASSORTI, VIVANT, ATTÉNUÉ, SOUCHE  B/PHUKET/3073/2013 (LIGNÉE YAMAGATA) - SOUCHE ANALOGUE (B/PHUKET/3073/2013, MEDI 254977) 	semiautomatique		
VIRUS VIVANT ATTENUE DE LA GRIPPE			32311	VIRUS DE LA GRIPPE RÉASSORTI, VIVANT, ATTÉNUÉ, SOUCHE A/SWITZERLAND/9715293/2013 (H3N2) - SOUCHE ANALOGUE (A/SWITZERLAND/9715293/2013, MEDI 252385) 	semiautomatique		
VIRUS VIVANT ATTENUE DE LA GRIPPE			47161	VIRUS DE LA ROUGEOLE (SOUCHE EDMONSTON 749 D) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS VIVANT ATTENUE DE LA GRIPPE			56863	VIRUS DE LA GRIPPE RÉASSORTI, VIVANT, ATTÉNUÉ, SOUCHE  B/BRISBANE/60/2008 (LIGNÉE VICTORIA) - SOUCHE ANALOGUE (B/BRISBANE/60/2008, MEDI 228030) 	semiautomatique		
VIRUS VIVANT ATTENUE DE LA GRIPPE			46696	VIRUS DE LA GRIPPE RÉASSORTI, VIVANT, ATTÉNUÉ, SOUCHE A/CALIFORNIA/7/2009 (H1N1)PDM09 - SOUCHE ANALOGUE (A/CALIFORNIA/7/2009, MEDI 228029) 	semiautomatique		
VIRUS VIVANT ATTENUE DE LA GRIPPE			47161	VIRUS DE LA ROUGEOLE (SOUCHE EDMONSTON ENDERS) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS VIVANT ATTENUE DE LA GRIPPE			5239	VIRUS DE LA RUBÉOLE (SOUCHE WISTAR RA 27/3) (VIVANT, ATTÉNUÉ) 	semiautomatique		
VIRUS VIVANT ATTENUE DE LA GRIPPE			86320	VIRUS DE LA GRIPPE RÉASSORTI, VIVANT, ATTÉNUÉ, SOUCHE A/VICTORIA/361/2011 (H3N2) - SOUCHE ANALOGUE (A/TEXAS/50/2012, MEDI 237514) 	semiautomatique		
VITAMINE A			4548	ACÉTATE DE RÉTINOL	semiautomatique		
VITAMINE A			4548	RETINOL (ACETATE DE)	semiautomatique		
VITAMINE A			2113	VITAMINE K 1	semiautomatique		
VITAMINE A			2113	PHYTOMÉNADIONE	semiautomatique		
VITAMINE A			2284	VITAMINE B6	semiautomatique		
VITAMINE A			2284	PYRIDOXINE	semiautomatique		
VITAMINE A			4031	PALMITATE DE RÉTINOL	semiautomatique		
VITAMINE A			4548	VITAMINE A (ACÉTATE DE)	semiautomatique		
VITAMINE A			4031	RÉTINOL (PALMITATE DE)	semiautomatique		
VITAMINE A			4031	VITAMINE A (PALMITATE DE)	semiautomatique		
VITAMINE A			4031	PALMITATE DE VITAMINE A	semiautomatique		
VITAMINE A			77887	CONCENTRAT DE VITAMINE A SYNTHÉTIQUE, FORME HUILEUSE	semiautomatique		
VITAMINE A			60202	VITAMINE A SYNTHÉTIQUE (CONCENTRAT DE), FORME PULVÉRULENTE	semiautomatique		
VITAMINE A			77887	RÉTINOL (ESTERS DE) HUILEUX	semiautomatique		
WARFARINE			678	WARFARINE SODIQUE	semiautomatique		
YOHIMBINE			3626	YOHIMBINE (CHLORHYDRATE DE)	semiautomatique		
YOHIMBINE			3626	CHLORHYDRATE DE YOHIMBINE	semiautomatique		
ZINC			4456	GLUCONATE DE ZINC TRIHYDRATÉ	semiautomatique		
ZINC			4456	ZINC (GLUCONATE DE) TRIHYDRATÉ	semiautomatique		
ZINC			3627	UNDÉCYLÉNATE DE ZINC	semiautomatique		
ZINC			3646	BACITRACINE-ZINC	semiautomatique		
ZINC			931	SULFATE DE ZINC HEPTAHYDRATÉ	semiautomatique		
ZINC			930	PEROXYDE DE ZINC	semiautomatique		
ZINC			931	SULFATE DE ZINC	semiautomatique		
ZINC			928	ZINC (CHLORURE DE)	semiautomatique		
ZINC			929	ZINC (OXYDE DE)	semiautomatique		
ZINC			930	ZINC (PEROXYDE DE)	semiautomatique		
ZINC			931	ZINC (SULFATE DE)	semiautomatique		
ZINC			931	ZINC (SULFATE DE) HEPTAHYDRATÉ	semiautomatique		
ZINC			928	CHLORURE DE ZINC	semiautomatique		
ZINC			929	OXYDE DE ZINC	semiautomatique		
ZOFENOPRIL			66422	ZOFÉNOPRIL CALCIQUE	semiautomatique		
ZOLPIDEM			25975	TARTRATE DE ZOLPIDEM	semiautomatique		
ZOLPIDEM			25975	ZOLPIDEM (TARTRATE DE)	semiautomatique		
ZUCLOPENTHIXOL			6941	ZUCLOPENTHIXOL (DÉCANOATE DE)	semiautomatique		
ZUCLOPENTHIXOL			9182	ZUCLOPENTHIXOL (DICHLORHYDRATE DE)	semiautomatique		
ZUCLOPENTHIXOL			8137	ZUCLOPENTHIXOL (ACÉTATE DE)	semiautomatique		
