CUI	code	termino	libmatch	score	synonyme_atome	libDB	libDBprefere	lib_atome	lib_CUI	manu
C0124008	DB04721	drugbank	n1 n2 ethylene 2 methylamino 4 5 6 7 tetrabromo benzimidazole	0.4495182	d-streptamine, o-6-amino-6-deoxy-alpha-d-glucopyranosyl-(1-4)-o-(3-deoxy-4-c-methyl-3-(methylamino)-beta-l-arabinopyranosyl-(1-6))-n1-(3-amino-2-hydroxy-1-oxopropyl)-2-deoxy-, (s)-	n1,n2-ethylene-2-methylamino-4,5,6,7-tetrabromo-benzimidazole	N1,N2-ETHYLENE-2-METHYLAMINO-4,5,6,7-TETRABROMO-BENZIMIDAZOLE	isepamicin	isepamicin	0
C0117899	DB03444	drugbank	3e 6 bromo 2 3 biindole 2 3 1h 1 h dione 3 oxime	0.44782627	1h-indene-1,3(2h)-dione, 2-(4-fluorophenyl)-	(3e)-6'-bromo-2,3'-biindole-2',3(1h,1'h)-dione 3-oxime	(3e)-6'-Bromo-2,3'-Biindole-2',3(1h,1'h)-Dione 3-Oxime	fluindione	fluindione	0
C0010621	DB00322	drugbank	1beta d 2 deoxyribofuranosyl 5 flurouracil	0.44136328	3'h-cyclopropa(1,2)pregna-1,4,6-triene-3,20-dione, 6-chloro-1,2-dihydro-17-hydroxy-, (1beta,2beta)-	1beta-d-2'-deoxyribofuranosyl-5-flurouracil	Floxuridine	Cyproterone	Cyproterone	0
C0010621	DB00249	drugbank	1beta d 2 deoxyribofuranosyl 5 iodouracil	0.44136328	3'h-cyclopropa(1,2)pregna-1,4,6-triene-3,20-dione, 6-chloro-1,2-dihydro-17-hydroxy-, (1beta,2beta)-	1beta-d-2'-deoxyribofuranosyl-5-iodouracil	Idoxuridine	Cyproterone	Cyproterone	0
C0004886	DB11601	drugbank	mycobacterium tuberculosis purified protein derivative	0.4405817	mycobacterium bovis (strain bcg)	mycobacterium tuberculosis purified protein derivative	Tuberculin Purified Protein Derivative	BCG	BCG Vaccine	0
C0007080	DB04157	drugbank	n aminooxy carbonyl aniline	0.4363327	benzenesulfonamide, 4-amino-n-((butylamino)carbonyl)-	n-[(aminooxy)carbonyl]aniline	N-[(Aminooxy)Carbonyl]Aniline	Carbutamide	Carbutamide	0
C0055775	DB08412	drugbank	6 4 hydroxy 4 nitro phenoxy phosphoryl butyrylamino hexanoic acid	0.43373862	2-(4-(2,2-dichlorocyclopropyl)phenoxy)2-methylpropanoic acid	6-{4-[hydroxy-(4-nitro-phenoxy)-phosphoryl]-butyrylamino}-hexanoic acid	6-{4-[HYDROXY-(4-NITRO-PHENOXY)-PHOSPHORYL]-BUTYRYLAMINO}-HEXANOIC ACID	ciprofibrate	ciprofibrate	0
C0117899	DB07493	drugbank	2z 5 bromo 2 3 biindole 2 3 1h 1 h dione ammoniate	0.4300988	1h-indene-1,3(2h)-dione, 2-(4-fluorophenyl)-	(2z)-5'-bromo-2,3'-biindole-2',3(1h,1'h)-dione ammoniate	(2Z)-5'-BROMO-2,3'-BIINDOLE-2',3(1H,1'H)-DIONE AMMONIATE	fluindione	fluindione	0
C0770575	DB09328	drugbank	phosphatidylserine dha and epa	0.41694438	potassium citrate and sodium citrate	phosphatidylserine, dha, and epa	Vayarin	potassium citrate / sodium citrate	potassium citrate / sodium citrate	0
C0026251	DB07579	drugbank	bis 1 2 z 2 carboxy 2 methyl 1 3 dioxane 5 yloxycarbamoyl ethane	0.41315004	2,2\-(methyl-1,2-ethanediylidene)bis[hydrazinecarboximidamide]	bis-1,2-{[(z)-2-carboxy-2-methyl-1,3-dioxane]-5-yloxycarbamoyl}-ethane	BIS-1,2-{[(Z)-2-CARBOXY-2-METHYL-1,3-DIOXANE]-5-YLOXYCARBAMOYL}-ETHANE	Mitoguazone	Mitoguazone	0
C0043355	DB02565	drugbank	4 dimethylamino n 6 hydroxycarbamoyethyl benzamide n hydroxy 7 4 dimethyla minobenzoyl aminoheptanamide	0.41265222	benzamide, 5-(aminosulfonyl)-4-chloro-n-(2,6-dimethylphenyl)-2-hydroxy-	4-dimethylamino-n-(6-hydroxycarbamoyethyl)benzamide-n-hydroxy-7-(4-dimethyla minobenzoyl)aminoheptanamide	4-Dimethylamino-N-(6-Hydroxycarbamoyethyl)Benzamide-N-Hydroxy-7-(4-Dimethyla Minobenzoyl)Aminoheptanamide	Xipamide	Xipamide	0
C0055775	DB08723	drugbank	5 5 2 6 dichloro 4 4 5 dihydro 2 oxazoly phenoxy pentyl 3 methyl isoxazole	0.41154692	propanoic acid, 2-(4-(2,2-dichlorocyclopropyl)phenoxy)-2-methyl-	5-(5-(2,6-dichloro-4-(4,5-dihydro-2-oxazoly)phenoxy)pentyl)-3-methyl isoxazole	5-(5-(2,6-DICHLORO-4-(4,5-DIHYDRO-2-OXAZOLY)PHENOXY)PENTYL)-3-METHYL ISOXAZOLE	ciprofibrate	ciprofibrate	0
C0025397	DB07445	drugbank	n 1e 3 5 dibromo 2 4 dihydroxyphenyl methylene nicotinohydrazide	0.4113876	2,7-dibromo-4-hydroxymercurifluoresceine disodium salt	n'-[(1e)-(3,5-dibromo-2,4-dihydroxyphenyl)methylene]nicotinohydrazide	N'-[(1E)-(3,5-DIBROMO-2,4-DIHYDROXYPHENYL)METHYLENE]NICOTINOHYDRAZIDE	Merbromine	Merbromin	0
C0771693	DB04401	drugbank	formylmethyl trimethyl ammonium n n n trimethylammonium acetaldehyde	0.39691728	(2-(diphenylmethoxy)ethyl)trimethylammonium	[formylmethyl]trimethyl-ammonium, n,n,n-trimethylammonium acetaldehyde	[Formylmethyl]Trimethyl-Ammonium, N,N,N-Trimethylammonium Acetaldehyde	MEFENIDRAMIUM	MEFENIDRAMIUM	0
C0050403	DB02849	drugbank	n pyridoxyl 1 amino cyclopropanecarboxylic acid 5 monophosphate	0.3947033	2-((2,6-dichlorophenyl)amino)phenylacetoxyacetic acid	n-pyridoxyl-1-amino-cyclopropanecarboxylic acid-5-monophosphate	N-Pyridoxyl-1-Amino-Cyclopropanecarboxylic Acid-5-Monophosphate	aceclofenac	aceclofenac	0
C0037962	DB04801	drugbank	11e octadec 11 enoic acid	0.3939708	(4r,5s,6r,7r,9r,10r,11e,13e,16r)-10-{[(2r,5s,6r)-5-(dimethylamino)-6-methyltetrahydro-2h-pyran-2-yl]oxy}-9,16-dimethyl-5-methoxy-2-oxo-7-(2-oxoethyl)oxacyclohexadeca-11,13-dien-6-yl 3,6-dideoxy-4-o-(2,6-dideoxy-3-c-methyl-alpha-l-ribo-hexopyranosyl)-3-(dimethylamino)-alpha-d-glucopyranoside	(11e)-octadec-11-enoic acid	(11E)-OCTADEC-11-ENOIC ACID	Spiramycine	Spiramycin	0
C0071069	DB08014	drugbank	methylpyridazine piperidine butyloxyphenyl ethylacetate	0.3927278	1-methyl-4-(thioxanthen-9-ylidene)piperidine	(methylpyridazine piperidine butyloxyphenyl)ethylacetate	(METHYLPYRIDAZINE PIPERIDINE BUTYLOXYPHENYL)ETHYLACETATE	pimethixene	pimethixene	0
C0071069	DB08013	drugbank	methylpyridazine piperidine propyloxyphenyl ethylacetate	0.3927278	1-methyl-4-(thioxanthen-9-ylidene)piperidine	(methylpyridazine piperidine propyloxyphenyl)ethylacetate	(METHYLPYRIDAZINE PIPERIDINE PROPYLOXYPHENYL)ETHYLACETATE	pimethixene	pimethixene	0
C0071069	DB08012	drugbank	methylpyridazine piperidine ethyloxyphenyl ethylacetate	0.3927278	1-methyl-4-(thioxanthen-9-ylidene)piperidine	(methylpyridazine piperidine ethyloxyphenyl)ethylacetate	(METHYLPYRIDAZINE PIPERIDINE ETHYLOXYPHENYL)ETHYLACETATE	pimethixene	pimethixene	0
C0026251	DB02979	drugbank	n1 n14 bis s methyl isothioureido tetradecane	0.38999477	2,2\-(methyl-1,2-ethanediylidene)bis[hydrazinecarboximidamide]	n1,n14-bis((s-methyl)isothioureido)tetradecane	N1,N14-Bis((S-Methyl)Isothioureido)Tetradecane	Mitoguazone	Mitoguazone	0
C0026251	DB03024	drugbank	2 methyl 3 2 aminothiazolo propanal	0.3876089	methyl-g	2-methyl-3-(2-aminothiazolo)propanal	2-Methyl-3-(2-Aminothiazolo)Propanal	Mitoguazone	Mitoguazone	0
C0026251	DB01180	drugbank	3 4 5 trimethoxycinnamoyl methyl reserpate	0.3876089	methyl-g	3,4,5-trimethoxycinnamoyl methyl reserpate	Rescinnamine	Mitoguazone	Mitoguazone	0
C0026251	DB02361	drugbank	s methyl thiocysteine group	0.3876089	methyl-g	s-methyl thiocysteine group	S-Methyl Thiocysteine Group	Mitoguazone	Mitoguazone	0
C0026251	DB01022	drugbank	2 methyl 3 phytyl 1 4 naphthochinon	0.3876089	methyl-g	2-methyl-3-phytyl-1,4-naphthochinon	Phylloquinone	Mitoguazone	Mitoguazone	0
C0026251	DB02716	drugbank	7 methyl guanosine 5 triphosphate	0.3876089	methyl-g	7-methyl-guanosine-5'-triphosphate	7-Methyl-Guanosine-5'-Triphosphate	Mitoguazone	Mitoguazone	0
C0026251	DB04967	drugbank	1 diethylaminoethylethylamino 4 methyl thioxanthenone	0.3876089	methyl-g	1-diethylaminoethylethylamino-4-methyl-thioxanthenone	Lucanthone	Mitoguazone	Mitoguazone	0
C0026251	DB00805	drugbank	4 methyl 3 2 morpholinoethylamino 6 phenylpyridazin	0.3876089	methyl-g	4-methyl-3-(2-morpholinoethylamino)-6-phenylpyridazin	Minaprine	Mitoguazone	Mitoguazone	0
C0026251	DB01682	drugbank	6 methyl thiamin diphosphate	0.3876089	methyl-g	6'-methyl-thiamin diphosphate	6'-Methyl-Thiamin Diphosphate	Mitoguazone	Mitoguazone	0
C0026251	DB04379	drugbank	n methyl n methylbenzyl formamide	0.3876089	methyl-g	n-methyl-n-(methylbenzyl)formamide	N-Methyl-N-(Methylbenzyl)Formamide	Mitoguazone	Mitoguazone	0
C0026251	DB03687	drugbank	4 diphosphocytidyl 2 c methyl d erythritol	0.3876089	methyl-g	4-diphosphocytidyl-2-c-methyl-d-erythritol	4-Diphosphocytidyl-2-C-Methyl-D-Erythritol	Mitoguazone	Mitoguazone	0
C0026251	DB02066	drugbank	n7 methyl formycin a	0.3876089	methyl-g	n7-methyl-formycin a	N7-Methyl-Formycin A	Mitoguazone	Mitoguazone	0
C0025397	DB06978	drugbank	n 1e 3 5 dibromo 2 4 dihydroxyphenyl methylidene 4 methoxybenzohydrazide	0.3866142	2,7-dibromo-4-hydroxymercurifluoresceine disodium salt	n'-[(1e)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]-4-methoxybenzohydrazide	N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]-4-methoxybenzohydrazide	Merbromine	Merbromin	0
C0124008	DB00204	drugbank	beta p methanesulfonamidophenethyl methylamino methanesulfono p phenetidide	0.38145065	d-streptamine, o-6-amino-6-deoxy-alpha-d-glucopyranosyl-(1-4)-o-(3-deoxy-4-c-methyl-3-(methylamino)-beta-l-arabinopyranosyl-(1-6))-n1-(3-amino-2-hydroxy-1-oxopropyl)-2-deoxy-, (s)-	beta-((p-methanesulfonamidophenethyl)methylamino)methanesulfono-p-phenetidide	Dofetilide	isepamicin	isepamicin	0
C0050461	DB03597	drugbank	gamma glutamyl s 2 iodobenzyl cysteinyl glycine	0.37727278	n-(3-acetylmercapto-2-benzylpropanoyl)glycine benzyl ester	gamma-glutamyl[s-(2-iodobenzyl)cysteinyl]glycine	Gamma-Glutamyl[S-(2-Iodobenzyl)Cysteinyl]Glycine	racecadotril	racecadotril	0
C2698944	DB06840	drugbank	diethyl 1r 1 5 diaminopentyl boronate	0.37463874	(+/-)-(1r*,3r*,4s*)-menthol	diethyl [(1r)-1,5-diaminopentyl]boronate	diethyl [(1R)-1,5-diaminopentyl]boronate	RACEMENTHOL	RACEMENTHOL	0
C0031979	DB08546	drugbank	4 3as 4r 7r 8as 8br 2 1 3 benzodioxol 5 ylmethyl 7 hydroxy 1 3 dioxodecahydropyrrolo 3 4 a pyrrolizin 4 yl benzenecarboximidamide	0.3717871	pyrimidine, 2-(4-(1,3-benzodioxol-5-ylmethyl)-1-piperazinyl)-	4-[(3as,4r,7r,8as,8br)-2-(1,3-benzodioxol-5-ylmethyl)-7-hydroxy-1,3-dioxodecahydropyrrolo[3,4-a]pyrrolizin-4-yl]benzenecarboximidamide	4-[(3AS,4R,7R,8AS,8BR)-2-(1,3-BENZODIOXOL-5-YLMETHYL)-7-HYDROXY-1,3-DIOXODECAHYDROPYRROLO[3,4-A]PYRROLIZIN-4-YL]BENZENECARBOXIMIDAMIDE	piribedil	Piribedil	0
C0117899	DB07006	drugbank	9 hydroxy 6 3 hydroxypropyl 4 2 methoxyphenyl pyrrolo 3 4 c carbazole 1 3 2h 6h dione	0.3649978	1h-indene-1,3(2h)-dione, 2-(4-fluorophenyl)-	9-hydroxy-6-(3-hydroxypropyl)-4-(2-methoxyphenyl)pyrrolo[3,4-c]carbazole-1,3(2h,6h)-dione	9-HYDROXY-6-(3-HYDROXYPROPYL)-4-(2-METHOXYPHENYL)PYRROLO[3,4-C]CARBAZOLE-1,3(2H,6H)-DIONE	fluindione	fluindione	0
C0001981	DB03827	drugbank	3s 3 4 di n hexanoyloxybutyl 1 phosphocholine	0.35624316	toxiferine i, 4,4'-didemethyl-4,4'-di-2-propenyl-	(3s)-3,4-di-n-hexanoyloxybutyl-1-phosphocholine	(3s)-3,4-Di-N-Hexanoyloxybutyl-1-Phosphocholine	Alcuronium	Alcuronium	0
C0376274	DB04610	drugbank	analogue of pterin substrate	0.35600093	oil of cajuput	analogue of pterin substrate	7,8-dihydro-6-hydroxymethyl-7-methyl-7-[2-phenylethyl]-pterin	CAJEPUT	cajuput oil	0
C0376274	DB04649	drugbank	tetrahedral intermediate of blasticidin s	0.35600093	oil of cajuput	tetrahedral intermediate of blasticidin s	TETRAHEDRAL INTERMEDIATE OF BLASTICIDIN S	CAJEPUT	cajuput oil	0
C2605025	DB00146	drugbank	3 2 1 5 hydroxy 1 5 dimethyl hexyl 7a methyl octahydro inden 4 ylidene ethylidene 4 methylene cyclohexanol	0.34694418	4-isopropenyl-1-methyl-1-cyclohexanol	3-{2-[1-(5-hydroxy-1,5-dimethyl-hexyl)-7a-methyl-octahydro-inden-4-ylidene]-ethylidene}-4-methylene-cyclohexanol	Calcidiol	beta-terpinol	1-methyl-4-(1-methylethenyl)cyclohexanal	0
C0069749	DB08088	drugbank	2 chloro 4 1r 3z 7s 7as 7 hydroxy 1 trifluoromethyl tetrahydro 1h pyrrolo 1 2 c 1 3 oxazol 3 ylidene amino 3 methylbenzonitrile	0.3439563	10-chloro-2,3,7,11b-tetrahydro-2-methyl-11b-phenylbenzo(6,7)(1,4)diazepino(5,4-b) oxazol-6-one	2-chloro-4-{[(1r,3z,7s,7as)-7-hydroxy-1-(trifluoromethyl)tetrahydro-1h-pyrrolo[1,2-c][1,3]oxazol-3-ylidene]amino}-3-methylbenzonitrile	2-chloro-4-{[(1R,3Z,7S,7aS)-7-hydroxy-1-(trifluoromethyl)tetrahydro-1H-pyrrolo[1,2-c][1,3]oxazol-3-ylidene]amino}-3-methylbenzonitrile	oxazolam	oxazolam	0
C0134337	DB07001	drugbank	3s 5e 3 propyl 3 4 dihydrothieno 2 3 f 1 4 oxazepin 5 2h imine	0.3384168	1-(3-(4-(diphenylmethyl)-1-piperazinyl)propyl)-1,3-dihydro-2h-benzimidazol-2-one	(3s,5e)-3-propyl-3,4-dihydrothieno[2,3-f][1,4]oxazepin-5(2h)-imine	(3S,5E)-3-propyl-3,4-dihydrothieno[2,3-f][1,4]oxazepin-5(2H)-imine	oxatomide	oxatomide	0
C0025397	DB09425	drugbank	indium in 111 pentetate disodium	0.33790696	2,7-dibromo-4-hydroxymercurifluoresceine disodium salt	indium in-111 pentetate disodium	Indium in-111 pentetate disodium	Merbromine	Merbromin	0
C0063830	DB00558	drugbank	5 acetylamino 2 6 anhydro 4 carbamimidamido 3 4 5 trideoxy d glycero d galacto non 2 enonic acid	0.33668277	3-(acetylamino)-5-(((2-hydroxyethyl)amino)carbonyl)- 2,4,6-triiodobenzoic acid	5-(acetylamino)-2,6-anhydro-4-carbamimidamido-3,4,5-trideoxy-d-glycero-d-galacto-non-2-enonic acid	Zanamivir	ioxitalamic acid	ioxitalamic acid	0
C0004234	DB00565	drugbank	1r cis 1 r cis 2 2 pentane 1 5 diylbis oxy 3 oxopropane 3 1 diyl bis 1 3 4 dimethoxybenzyl 6 7 dimethoxy 2 methyl 1 2 3 4 tetrahydroisoquinolinium bisbenzenesulfonate	0.33276322	isoquinolinium, 2,2'-(1,5-pentanediylbis(oxy(3-oxo-3,1-propanediyl)))bis(1-((3,4-dimethoxyphenyl)methyl))-1,2,3,4-tetrahydro-6,7-dimethoxy-2-methyl-	(1r-cis,1'r-cis)-2,2'-{pentane-1,5-diylbis[oxy(3-oxopropane-3,1-diyl)]}bis[1-(3,4-dimethoxybenzyl)-6,7-dimethoxy-2-methyl-1,2,3,4-tetrahydroisoquinolinium] bisbenzenesulfonate	Cisatracurium besylate	Atracurium	Atracurium	0
C0001981	DB01966	drugbank	di stearoyl 3 sn phosphatidylethanolamine	0.3272772	toxiferine i, 4,4'-didemethyl-4,4'-di-2-propenyl-	di-stearoyl-3-sn-phosphatidylethanolamine	Di-Stearoyl-3-Sn-Phosphatidylethanolamine	Alcuronium	Alcuronium	0
C0001981	DB04372	drugbank	di linoleoyl 3 sn phosphatidylcholine	0.3272772	toxiferine i, 4,4'-didemethyl-4,4'-di-2-propenyl-	di-linoleoyl-3-sn-phosphatidylcholine	Di-Linoleoyl-3-Sn-Phosphatidylcholine	Alcuronium	Alcuronium	0
C0001981	DB04178	drugbank	di stearoyl 3 sn phosphatidylcholine	0.3272772	toxiferine i, 4,4'-didemethyl-4,4'-di-2-propenyl-	di-stearoyl-3-sn-phosphatidylcholine	Di-Stearoyl-3-Sn-Phosphatidylcholine	Alcuronium	Alcuronium	0
C0025397	DB06950	drugbank	4 chloro n 1e 3 5 dibromo 2 4 dihydroxyphenyl methylidene benzohydrazide	0.31227586	2,7-dibromo-4-hydroxymercurifluoresceine disodium salt	4-chloro-n'-[(1e)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide	4-chloro-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide	Merbromine	Merbromin	0
C0025397	DB07044	drugbank	3 bromo n 1e 3 5 dibromo 2 4 dihydroxyphenyl methylidene benzohydrazide	0.30337283	2,7-dibromo-4-hydroxymercurifluoresceine disodium salt	3-bromo-n'-[(1e)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide	3-bromo-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide	Merbromine	Merbromin	0
C0025397	DB07098	drugbank	4 bromo n 1e 3 5 dibromo 2 4 dihydroxyphenyl methylidene benzohydrazide	0.30337283	2,7-dibromo-4-hydroxymercurifluoresceine disodium salt	4-bromo-n'-[(1e)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide	4-bromo-N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]benzohydrazide	Merbromine	Merbromin	0
C0025397	DB06949	drugbank	n 1e 3 5 dibromo 2 4 dihydroxyphenyl methylidene naphthalene 2 carbohydrazide	0.29412156	2,7-dibromo-4-hydroxymercurifluoresceine disodium salt	n'-[(1e)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]naphthalene-2-carbohydrazide	N'-[(1E)-(3,5-dibromo-2,4-dihydroxyphenyl)methylidene]naphthalene-2-carbohydrazide	Merbromine	Merbromin	0
C0033401	DB01569	drugbank	2 formyl 17a methylandrosta 1 4 dien 11a 17b diol 3 one	0.28139728	estra-4,9-dien-3-one, 17-methyl-17-(1-oxopropyl)-, (17beta)-	2-formyl-17a-methylandrosta-1,4-dien-11a,17b-diol-3-one	Formebolone	Promegestone	Promegestone	0
C0004234	DB02514	drugbank	2z 3 oxido oxo phosphino oxy 2 phenylacrylate	0.2622225	isoquinolinium, 2,2'-(1,5-pentanediylbis(oxy(3-oxo-3,1-propanediyl)))bis(1-((3,4-dimethoxyphenyl)methyl))-1,2,3,4-tetrahydro-6,7-dimethoxy-2-methyl-	(2z)-3-{[oxido(oxo)phosphino]oxy}-2-phenylacrylate	(2z)-3-{[Oxido(Oxo)Phosphino]Oxy}-2-Phenylacrylate	Atracurium	Atracurium	0
C2698944	DB04012	drugbank	3r 4 p toluenesulfonyl 1 4 thiazane 3 carboxylicacid l leucine	0.25360754	(+/-)-(1r*,3r*,4s*)-menthol	(3r)-4-(p-toluenesulfonyl)-1,4-thiazane-3-carboxylicacid-l-leucine	(3r)-4-(P-Toluenesulfonyl)-1,4-Thiazane-3-Carboxylicacid-L-Leucine	RACEMENTHOL	RACEMENTHOL	0
C0376274	DB09298	drugbank	silybin a constituent of milk thistle 	0.25131354	oil of cajuput	silybin a (constituent of milk thistle)	Silibinin A	CAJEPUT	cajuput oil	0
C0026251	DB00517	drugbank	8 methyl 3 2 propylpentanoyloxy tropinium bromide	0.24045132	methyl-g	8-methyl-3-(2-propylpentanoyloxy)tropinium bromide	Anisotropine Methylbromide	Mitoguazone	Mitoguazone	0
C0026251	DB03961	drugbank	2c methyl d erythritol 2 4 cyclodiphosphate	0.24045132	methyl-g	2c-methyl-d-erythritol 2,4-cyclodiphosphate	2c-Methyl-D-Erythritol 2,4-Cyclodiphosphate	Mitoguazone	Mitoguazone	0
C0026251	DB03358	drugbank	7n methyl 8 hydroguanosine 5 triphosphate	0.24045132	methyl-g	7n-methyl-8-hydroguanosine-5'-triphosphate	7n-Methyl-8-Hydroguanosine-5'-Triphosphate	Mitoguazone	Mitoguazone	0
C0026251	DB03958	drugbank	7 methyl guanosine 5 triphosphate 5 guanosine	0.24045132	methyl-g	7-methyl-guanosine-5'-triphosphate-5'-guanosine	7-methyl-guanosine-5'-triphosphate-5'-guanosine	Mitoguazone	Mitoguazone	0
C0026251	DB01960	drugbank	7n methyl 8 hydroguanosine 5 diphosphate	0.24045132	methyl-g	7n-methyl-8-hydroguanosine-5'-diphosphate	7n-Methyl-8-Hydroguanosine-5'-Diphosphate	Mitoguazone	Mitoguazone	0
C0026251	DB04259	drugbank	7n methyl 8 hydroguanosine 5 monophosphate	0.24045132	methyl-g	7n-methyl-8-hydroguanosine-5'-monophosphate	7n-Methyl-8-Hydroguanosine-5'-Monophosphate	Mitoguazone	Mitoguazone	0
C0026251	DB03593	drugbank	n7 methyl guanosine 5 monophosphate	0.24045132	methyl-g	n7-methyl-guanosine-5'-monophosphate	N7-Methyl-Guanosine-5'-Monophosphate	Mitoguazone	Mitoguazone	0
C0026251	DB01663	drugbank	lambda bis 2 2 bipyridine 5 methyl 2 2 bipyridine c9 adamantane ruthenium ii 	0.20086074	2,2\-(methyl-1,2-ethanediylidene)bis[hydrazinecarboximidamide]	lambda-bis(2,2'-bipyridine)-(5-methyl-2-2'-bipyridine)-c9-adamantane ruthenium (ii)	Lambda-Bis(2,2'-Bipyridine)-(5-Methyl-2-2'-Bipyridine)-C9-Adamantane Ruthenium (Ii)	Mitoguazone	Mitoguazone	0
C0026251	DB00779	drugbank	1 aethyl 7 methyl 1 8 naphthyridin 4 on 3 karbonsaeure	0.16769193	methyl-g	1-aethyl-7-methyl-1,8-naphthyridin-4-on-3-karbonsaeure	Nalidixic Acid	Mitoguazone	Mitoguazone	0
C2698944	DB00431	drugbank	1r 2c 3t 4c 5c 6t 1 2 3 4 5 6 hexachlorocyclohexane	0.14540264	(+/-)-(1r*,3r*,4s*)-menthol	(1r,2c,3t,4c,5c,6t)-1,2,3,4,5,6-hexachlorocyclohexane	Lindane	RACEMENTHOL	RACEMENTHOL	0
