"CUI"	"synonymes"
"C0026256"	"mitotane (medication)"
"C0026256"	"o,p'-ddd (medication)"
"C0026256"	"o,p' - ddd"
"C0026256"	"o,p-ddd"
"C0026256"	"op'ddd - mitotane"
"C0026256"	"ortho,para ddd"
"C0066677"	"2-((diphenylmethyl)sulfinyl)acetamide"
"C0066677"	"modafinil"
"C0066677"	"modafinil (product)"
"C0066677"	"modafinil (substance)"
"C0066677"	"benzhydrylsulfinylacetamide"
"C0066677"	"modafinil (medication)"
"C0066677"	"modafinil [chemical/ingredient]"
"C0298130"	"montelukast"
"C0298130"	"montelukast (product)"
"C0298130"	"montelukast (substance)"
"C0298130"	"montelukast agent"
"C0298130"	"montelukast agent (substance)"
"C0298130"	"montelukast product"
"C0298130"	"montelukast product (product)"
"C0298130"	"montelukast product (substance)"
"C0298130"	"montelukast (medication)"
"C0298130"	"montelukast [chemical/ingredient]"
"C0209368"	"mmf"
"C0209368"	"mycophenolate mofetil"
"C0209368"	"mycophenolate mofetil (product)"
"C0209368"	"mycophenolate mofetil (substance)"
"C0209368"	"mofetil mycophenolate"
"C0209368"	"mycophenolate mofetil (medication)"
"C0209368"	"mycophenolate mofetil [chemical/ingredient]"
"C0209368"	"mycophenolic acid morpholinoethyl ester"
"C2316164"	"olaparib"
"C2316164"	"olaparib (medication)"
"C2316164"	"olaparib (product)"
"C2316164"	"olaparib (substance)"
"C2316164"	"parp inhibitor azd2281"
"C2316164"	"chemotherapeutics olaparib"
"C0061851"	"4h-carbazol-4-one, 1,2,3,9-tetrahydro-9-methyl-3-((2-methyl-1h-imidazol-1-yl)methyl)-"
"C0061851"	"ondansetron"
"C0061851"	"ondansetron (product)"
"C0061851"	"ondansetron (substance)"
"C0061851"	"ondansetron [chemical/ingredient]"
"C0061851"	"ondansetron, (+,-)-isomer"
"C0061851"	"ondansetron (medication)"
"C0076275"	"1-((3-hexyl-4-oxo-2-oxetanyl)methyl)dodecyl-2-formamido-4-methylvalerate"
"C0076275"	"l-leucine, n-formyl-, 1-((3-hexyl-4-oxo-2-oxetanyl)methyl)dodecyl ester, (2s-(2alpha(r*),3beta))-"
"C0076275"	"orlistat"
"C0076275"	"orlistat (product)"
"C0076275"	"orlistat (substance)"
"C0076275"	"thlp"
"C0076275"	"orlistat (medication)"
"C0076275"	"orlistat [chemical/ingredient]"
"C0076275"	"tetrahydrolipastatin"
"C0076275"	"tetrahydrolipstatin"
"C0000970"	"4-hydroxyacetanilide"
"C0000970"	"acetaminophen"
"C0000970"	"acmp"
"C0000970"	"apap"
"C0000970"	"acetamide, n-(4-hydroxyphenyl)-"
"C0000970"	"acetamidophenol"
"C0000970"	"acetaminophen (product)"
"C0000970"	"acetaminophen (substance)"
"C0000970"	"acetaminophen [chemical/ingredient]"
"C0000970"	"acetaminophen product"
"C0000970"	"acetominophen"
"C0000970"	"hydroxyacetanilide"
"C0000970"	"n-(4-hydroxyphenyl)acetamide"
"C0000970"	"n-(4-hydroxyphenyl)acetanilide"
"C0000970"	"n-acetyl-p-aminophenol"
"C0000970"	"paracetamol"
"C0000970"	"paracetamol (substance)"
"C0000970"	"paracetamol - chemical"
"C0000970"	"paracetamol - chemical (substance)"
"C0000970"	"paracetamol product"
"C0000970"	"acetaminophen (medication)"
"C0000970"	"analgesics acetaminophen"
"C0000970"	"p-acetamidophenol"
"C0000970"	"p-hydroxyacetanilide"
"C0391001"	"peg-ifn alfa-2a"
"C0391001"	"peg-ifn alpha-2a"
"C0391001"	"peg-ifna2a"
"C0391001"	"peg-interferon alfa-2a"
"C0391001"	"peg-interferon alpha-2a"
"C0391001"	"peginterferon alfa-2a"
"C0391001"	"peginterferon alfa-2a (product)"
"C0391001"	"peginterferon alpha-2a"
"C0391001"	"peginterferon alpha-2a (substance)"
"C0391001"	"peginterferon alfa-2a (medication)"
"C0391001"	"peginterferon alfa-2a [chemical/ingredient]"
"C0391001"	"pegylated interferon alfa-2a"
"C0391001"	"pegylated interferon alpha-2a"
"C0391001"	"polyethylene glycol-interferon alfa-2a"
"C0391001"	"polyethylene glycol-interferon alpha-2a"
"C0210657"	"l-glutamic acid, n-(4-(2-(2-amino-4,7-dihydro-4-oxo-1h-pyrrolo(2,3-d)pyrimidin-5-yl)ethyl)benzoyl)"
"C0210657"	"l-glutamic acid, n-(4-(2-(2-amino-4,7-dihydro-4-oxo-1h-pyrrolo(2,3-d)pyrimidin-5-yl)ethyl)benzoyl)-"
"C0210657"	"mta"
"C0210657"	"multitargeted antifolate"
"C0210657"	"n-(4-(2-(2-amino-3,4-dihydro-4-oxo-7h-pyrrolo(2,3-d)pyrimdin-5-yl)ethyl)benzoyl)glutamic acid"
"C0210657"	"n-[4-[2-(2-amino-4,7-dihydro-4-oxo-1h-pyrrolo[2,3-d]pyrimidin-5-yl)ethyl]benzoyl]-l-glutamic acid disodium salt"
"C0210657"	"pemetrexed"
"C0210657"	"pemetrexed (product)"
"C0210657"	"pemetrexed (substance)"
"C0210657"	"pemetrexed [chemical/ingredient]"
"C0210657"	"pemetrexed (medication)"
"C0030899"	"1h-purine-2,6-dione, 3,7-dihydro-3,7-dimethyl-1-(5-oxohexyl)-"
"C0030899"	"3,7-dihydro-3,7-dimethyl-1-(5-oxohexyl)-1h-purine-2,6-dione"
"C0030899"	"dentoxifylline"
"C0030899"	"oxpentifylline"
"C0030899"	"pentoxifylline"
"C0030899"	"ptx"
"C0030899"	"pentoxifylline (product)"
"C0030899"	"pentoxifylline (substance)"
"C0030899"	"pentoxifylline er"
"C0030899"	"pentoxifylline [chemical/ingredient]"
"C0030899"	"pentoxyfylline"
"C0030899"	"pentoxyphylline"
"C0030899"	"pentoxifylline (medication)"
"C0298067"	"5-methyl-1-phenyl-2-(1h)-pyridone"
"C0298067"	"pirfenidone"
"C0298067"	"pirfenidone (medication)"
"C0298067"	"pirfenidone (product)"
"C0298067"	"pirfenidone (substance)"
"C0298067"	"antifibrotic agents pirfenidone"
"C0032535"	"polymyxin b"
"C0032535"	"polymyxin b (product)"
"C0032535"	"polymyxin b (substance)"
"C0032535"	"polymyxin b [chemical/ingredient]"
"C0032535"	"b polymyxin"
"C0032911"	"4h-pyrazino(2,1-a)isoquinolin-4-one, 2-(cyclohexylcarbonyl)-1,2,3,6,7,11b-hexahydro-"
"C0032911"	"praziquantel"
"C0032911"	"prasiquantel"
"C0032911"	"praziquantel (product)"
"C0032911"	"praziquantel (substance)"
"C0032911"	"praziquantel [chemical/ingredient]"
"C0032911"	"praziquantel (medication)"
"C0205996"	"pristinamycin"
"C0205996"	"pristinamycin [chemical/ingredient]"
"C0034239"	"pyrazinamide"
"C0034239"	"pyrazinamide (product)"
"C0034239"	"pyrazinamide (substance)"
"C0034239"	"pyrazinamide [chemical/ingredient]"
"C0034239"	"pyrazinecarboxamide"
"C0034239"	"pyrazinoic acid amide"
"C0034239"	"pyrazinamide (medication)"
"C0034283"	"2,4-pyrimidinediamine, 5-(4-chlorophenyl)-6-ethyl-"
"C0034283"	"pyrimethamine"
"C0034283"	"pyrimethamine (product)"
"C0034283"	"pyrimethamine (substance)"
"C0034283"	"pyrimethamine [chemical/ingredient]"
"C0034283"	"pyrimethamine product"
"C0034283"	"pyrimethamine (medication)"
"C0050461"	"acetorphan"
"C0050461"	"glycine, n-(2-((acetylthio)methyl)-1-oxo-3-phenylpropyl)-, phenylmethyl ester, (+-)-"
"C0050461"	"n-(3-acetylmercapto-2-benzylpropanoyl)glycine benzyl ester"
"C0050461"	"racecadotril"
"C0050461"	"racecadotril (product)"
"C0050461"	"racecadotril (substance)"
"C0050461"	"racecadotril [chemical/ingredient]"
"C1871526"	"n-(2-(4-(4-fluorobenzylcarbamoyl)-5-hydroxy-1-methyl-6-oxo-1,6-dihydropyrimidin-2-yl)propan-2-yl)-5-methyl-1,3,4-oxadiazole-2-carboxamide"
"C1871526"	"raltegravir"
"C1871526"	"raltegravir (product)"
"C1871526"	"raltegravir (substance)"
"C0073633"	"1-piperazineacetamide, n-(2,6-dimethylphenyl)-4-(2-hydroxy- 3-(2-methoxyphenoxy)propyl)-"
"C0073633"	"n-(2,6-dimethylphenyl)-4-(2-hydroxy-3-(2-methoxyphenoxy)propyl)-1-piperazineacetamide"
"C0073633"	"ranolazine"
"C0073633"	"ranolazine (product)"
"C0073633"	"ranolazine (substance)"
"C0073633"	"ranolazine [chemical/ingredient]"
"C0073633"	"renolazine"
"C0073633"	"ranolazine (medication)"
"C2980094"	"4-(4-(((4-chloro-3-(trifluoromethyl)phenyl)carbamoyl)amino)-3-fluorophenoxy)-n-methylpyridine-2-carboxamide"
"C2980094"	"regorafenib"
"C2980094"	"regorafenib (product)"
"C2980094"	"regorafenib (substance)"
"C2980094"	"chemotherapeutics regorafenib"
"C2980094"	"regorafenib (medication)"
"C0035179"	"(3beta,16beta,17alpha,18beta,20alpha)-11,17-dimethoxy-18-[(3,4,5-trimethoxybenzoyl)oxy]yohimban-16-carboxylic acid methyl ester"
"C0035179"	"reserpine"
"C0035179"	"reserpine (product)"
"C0035179"	"reserpine (substance)"
"C0035179"	"reserpine - chemical"
"C0035179"	"reserpine - chemical (substance)"
"C0035179"	"reserpine [chemical/ingredient]"
"C0035179"	"yohimban-16-carboxylic acid, 11,17-dimethoxy-18-((3,4,5-trimethoxybenzoyl)oxy)-, methyl ester, (3beta,16beta,17alpha,18beta,20alpha)-"
"C0035179"	"reserpine (medication)"
"C0035525"	"1-.beta.-d-ribofuranosyl-1h-1,2, 4-triazole-3-carboxamide"
"C0035525"	"1-beta-d-ribofuranosyl-1,2,4-triazolo-3-carboxamide"
"C0035525"	"1-beta-d-ribofuranosyl-1h-1,2,4-triazole-3-carboxamide"
"C0035525"	"1h-1,2,4-triazole-3-carboxamide, 1-beta-d-ribofuranosyl-"
"C0035525"	"riba"
"C0035525"	"ribavirin"
"C0035525"	"rtca"
"C0035525"	"ribavirin (product)"
"C0035525"	"ribavirin (substance)"
"C0035525"	"ribavirin [chemical/ingredient]"
"C0035525"	"ribavrin"
"C0035525"	"ribovirin"
"C0035525"	"tribavirin"
"C0035525"	"tribavirin (product)"
"C0035525"	"ribavirin (medication)"
"C1566826"	"4-((4-((4-((1e)-2-cyanoethenyl)-2,6-dimethylphenyl)amino)-2-pyrimidinyl)amino)benzonitrile"
"C1566826"	"rilpivirine"
"C1566826"	"rilpivirine (product)"
"C1566826"	"rilpivirine (substance)"
"C1566826"	"rilpivirine [chemical/ingredient]"
"C1566826"	"antiviral rilpivirine"
"C1566826"	"rilpivirine (medication)"
"C0213404"	"1-(2,6-difluorobenzyl)-1h-1,2,3-triazole-4-carboxamide"
"C0213404"	"1h-1,2,3-triazole-4-carboxamide, 1-((2,6-difluorophenyl)methyl)-"
"C0213404"	"rufinamide"
"C0213404"	"rufinamide (product)"
"C0213404"	"rufinamide (substance)"
"C0213404"	"rufinamide (medication)"
"C0213404"	"rufinamide [chemical/ingredient]"
"C0073992"	"salmeterol"
"C0073992"	"salmeterol (product)"
"C0073992"	"salmeterol (substance)"
"C0073992"	"salmeterol product"
"C0073992"	"salmeterol (medication)"
"C2605855"	"n-(17-(2-(4-isopropylthiazole-2-yl)-7-methoxy-8-methylquinolin-4-yloxy)-13-methyl-2,14-dioxo-3,13-diazatricyclo(13.3.0.04,6)octadec-7-ene-4-carbonyl)(cyclopropyl)sulfonamide"
"C2605855"	"simeprevir"
"C2605855"	"simeprevir (product)"
"C2605855"	"simeprevir (substance)"
"C2605855"	"simeprevir [chemical/ingredient]"
"C2605855"	"antiviral simeprevir"
"C2605855"	"simeprevir (medication)"
"C0037494"	"common salt"
"C0037494"	"nacl"
"C0037494"	"nacl - sodium chloride"
"C0037494"	"sodium chloride"
"C0037494"	"salt"
"C0037494"	"salt, nos"
"C0037494"	"sodium chloride [chemical/ingredient]"
"C0037494"	"sodium chloride (nacl)"
"C0037494"	"sodium chloride (product)"
"C0037494"	"sodium chloride (substance)"
"C0037494"	"sodium chloride [eye]"
"C0037494"	"sodium chloride [eye] (product)"
"C0037494"	"sodium chloride [eye] (substance)"
"C0037494"	"sodium chloride [mouth]"
"C0037494"	"sodium chloride [mouth] (product)"
"C0037494"	"sodium chloride [mouth] (substance)"
"C0037494"	"sodium chloride [nose]"
"C0037494"	"sodium chloride [nose] (product)"
"C0037494"	"sodium chloride [nose] (substance)"
"C0037494"	"sodium chloride [skin]"
"C0037494"	"sodium chloride [skin] (product)"
"C0037494"	"sodium chloride [skin] (substance)"
"C0037494"	"sodium chloride chemical"
"C0037494"	"sodium chloride chemical (substance)"
"C0037494"	"sodium chloride product"
"C0037494"	"chloride sodium"
"C0037494"	"electrolytes sodium chloride"
"C0037494"	"nasal sodium chloride"
"C0037494"	"salted"
"C0037494"	"salting"
"C0037494"	"sodium chloride (medication)"
"C0037494"	"sodium chloride eye"
"C0037494"	"sodium chloride nacl"
"C0037494"	"sodium chloride nasal"
"C0037494"	"sodium chloride nose"
"C0037494"	"sodium choride"
"C2976303"	"2-((5-(2,4-dioxo-3,4-dihydro-2h-pyrimidin-1-yl)-4-fluoro-3-hydroxy-4-methyltetrahydrofuran-2-ylmethoxy)phenoxyphosphorylamino)propionic acid isopropyl ester"
"C2976303"	"l-alanine, n-[[p(s),2'r]-2'-deoxy-2'-fluoro-2'-methyl-p-phenyl-5'-uridylyl]-, 1-methylethyl ester"
"C2976303"	"sofosbuvir"
"C2976303"	"sofosbuvir (product)"
"C2976303"	"sofosbuvir (substance)"
"C2976303"	"sofosbuvir [chemical/ingredient]"
"C2976303"	"antivirals sofosbuvir"
"C2976303"	"sofosbuvir (medication)"
"C0037688"	"d glucitol"
"C0037688"	"d-glucitol"
"C0037688"	"glucitol"
"C0037688"	"sorbitol"
"C0037688"	"sorbitol (product)"
"C0037688"	"sorbitol (substance)"
"C0037688"	"sorbitol [chemical/ingredient]"
"C0037688"	"sorbitol agent"
"C0037688"	"sorbitol agent (substance)"
"C0037688"	"sorbitol preparation"
"C0037688"	"sorbitol preparation (substance)"
"C0164662"	"1-(2,3-dideoxy-beta-glycero-pent-2-enofuranosyl)thymine"
"C0164662"	"2',3' didehydro 3' deoxythymidine"
"C0164662"	"2',3'-didehydro-2',3'-dideoxythmidine"
"C0164662"	"2',3'-didehydro-3'-deoxythymidine"
"C0164662"	"2'3' didehydro 3' deoxythymidine"
"C0164662"	"2'3' didehydrodeoxythymidine"
"C0164662"	"3'-deoxy-2'-thymidinene"
"C0164662"	"d a 004 t"
"C0164662"	"d4t"
"C0164662"	"didehydrodeoxythymidine 02 03 03"
"C0164662"	"didehydrodeoxythymidine"
"C0164662"	"dideoxydidehydrothymidine"
"C0164662"	"stavudine"
"C0164662"	"stavudine (d4t)"
"C0164662"	"stavudine (product)"
"C0164662"	"stavudine (substance)"
"C0164662"	"stavudine [chemical/ingredient]"
"C0164662"	"thymidine, 2',3'-didehydro-3'-deoxy-"
"C0164662"	"stavudine (medication)"
"C0075262"	"1-(1,3-benzodioxol-5-yl)-4,4- dimethyl-1-penten-3-ol"
"C0075262"	"stiripentol"
"C0075262"	"stiripentol (product)"
"C0075262"	"stiripentol (substance)"
"C0038467"	"strontium"
"C0038467"	"sr"
"C0038467"	"sr - strontium"
"C0038467"	"strontium (substance)"
"C0038467"	"strontium [chemical/ingredient]"
"C0038467"	"strontium preparation"
"C0038467"	"strontium preparation (product)"
"C0038467"	"strontium, nos"
"C0038633"	"aluminum sucrose sulfate"
"C0038633"	"aluminum, hexadeca-mu-hydroxytetracosahydroxy(mu8-(1,3,4,6-tetra-o-sulfo-beta-d-fructofuranosyl alpha-d-glucopyranoside tetrakis(hydrogen sulfato)(8-)))hexadeca-"
"C0038633"	"basic aluminum sucrose sulfate"
"C0038633"	"basic aluminium sucrose sulphate"
"C0038633"	"sucralfate"
"C0038633"	"sucralfate (product)"
"C0038633"	"sucralfate (substance)"
"C0038633"	"sucralfate [chemical/ingredient]"
"C0038633"	"sulfate, aluminum sucrose"
"C0038633"	"sucralfate (medication)"
"C0038742"	"3,5-pyrazolidinedione, 1,2-diphenyl-4-(2-(phenylsulfinyl)ethyl)-"
"C0038742"	"enturen"
"C0038742"	"sulfinpyrazone"
"C0038742"	"sulfinpyrazone (product)"
"C0038742"	"sulfinpyrazone (substance)"
"C0038742"	"sulfinpyrazone [chemical/ingredient]"
"C0038742"	"sulfoxyphenylpyrazolidin"
"C0038742"	"sulphinpyrazone"
"C0038742"	"sulfinpyrazone (medication)"
"C0039286"	"(z)-2-[4(1,2-diphenyl-1-butenyl)-phenoxyl]-n,n-dimethylethanamine"
"C0039286"	"1-p-beta-dimethylamino-ethoxyphenyl-trans-1,2-diphenylbut-1-ene"
"C0039286"	"ethanamine, 2-(4-(1,2-diphenyl-1-butenyl)phenoxy)-n,n-dimethyl-, (z)-"
"C0039286"	"tam"
"C0039286"	"tamoxifen"
"C0039286"	"tmx"
"C0039286"	"tamoxifen (product)"
"C0039286"	"tamoxifen (substance)"
"C0039286"	"tamoxifen [chemical/ingredient]"
"C0039286"	"tamoxifen (medication)"
"C1453933"	"1-(2-deoxy-beta-l-erythro-pentofuranosyl)-5-methylpyrimidine-2,4(1h,3h)-dione"
"C1453933"	"1-(2-deoxy-beta-l-erythropentafuranosyl)-5-methyl-2,4(1h,3h)-pyrimidinedione"
"C1453933"	"beta-l-thymidine"
"C1453933"	"epavudine"
"C1453933"	"l-thymidine"
"C1453933"	"l-dt"
"C1453933"	"ldt600"
"C1453933"	"ldt"
"C1453933"	"nb 02b"
"C1453933"	"nv-02b"
"C1453933"	"telbivudine"
"C1453933"	"telbivudine (product)"
"C1453933"	"telbivudine (substance)"
"C1453933"	"beta-l-2'-deoxythymidine"
"C1453933"	"telbivudin"
"C1453933"	"telbivudine (medication)"
"C1453933"	"telbivudine [chemical/ingredient]"
"C0076110"	"(e)-n-(6,6-dimethyl-2-hepten-4-ynyl)-n-methyl-1-naphthalene methanamine"
"C0076110"	"terbinafine"
"C0076110"	"terbinafine (product)"
"C0076110"	"terbinafine (substance)"
"C0076110"	"terbinafine [chemical/ingredient]"
"C0039832"	"1h-benzimidazole, 2-(4-thiazolyl)-"
"C0039832"	"2-(4'-thiazolyl)benzimidazole"
"C0039832"	"tbz"
"C0039832"	"thiabendazole"
"C0039832"	"thiabendazole (product)"
"C0039832"	"thiabendazole (substance)"
"C0039832"	"thiabendazole [chemical/ingredient]"
"C0039832"	"thibendole"
"C0039832"	"tiabendazol"
"C0039832"	"tiabendazole"
"C0039832"	"thiabendazole (medication)"
"C0076652"	"(3-chloro-6-methyl-5,5-dioxo-6,11-dihydrodibenzo(c,f)(1,2)thiazepin-11-yl)-7-aminoheptanoic acid"
"C0076652"	"tianeptine"
"C0076652"	"tianeptine (substance)"
"C0076660"	"19-norpregn-5(10)-en-20-yn-3-one, 17-hydroxy-7-methyl-, (7-alpha,17-alpha)-"
"C0076660"	"tibolone"
"C0076660"	"tibolone (product)"
"C0076660"	"tibolone (substance)"
"C0076660"	"tibilone"
"C0076660"	"tibolone (medication)"
"C0076660"	"tibolone [chemical/ingredient]"
"C0077071"	"6-chloro-5-(2,3-dichlorophenoxy)-2-methylthiobenzimidazole"
"C0077071"	"triclabendazole"
"C0077071"	"triclabendazole (product)"
"C0077071"	"triclabendazole (substance)"
"C3192263"	"1-propanesulfonamide, n-(3-((5-(4-chlorophenyl)-1h-pyrrolo(2,3-b)pyridin-3-yl)carbonyl)-2,4-difluorophenyl)-"
"C3192263"	"vemurafenib"
"C3192263"	"vemurafenib (product)"
"C3192263"	"vemurafenib (substance)"
"C3192263"	"chemotherapeutics growth-signaling inhibitors vemurafenib"
"C3192263"	"vemurafenib (medication)"
"C0042646"	"9 beta arabinofuranosyladenine"
"C0042646"	"9 beta d arabinofuranosyladenine"
"C0042646"	"9-beta-d-arabinofuranosyl-9h-purine-6-amine monohydrate"
"C0042646"	"9-beta-d-arabinofuranosyladenine monohydrate"
"C0042646"	"9-beta-arabinofuranosyladenine"
"C0042646"	"9-beta-d-arabinofuranosyladenine"
"C0042646"	"9h-purin-6-amine, 9-beta-d-arabinofuranosyl-"
"C0042646"	"a, ara"
"C0042646"	"a, alpha-ara"
"C0042646"	"a, beta-ara"
"C0042646"	"ara-a"
"C0042646"	"adenine arabinoside"
"C0042646"	"ara a"
"C0042646"	"araadenosine"
"C0042646"	"arabinofuranosyladenine"
"C0042646"	"arabinoside, adenine"
"C0042646"	"arabinosyladenine"
"C0042646"	"beta ara-a"
"C0042646"	"nine beta-d-arabinofuranosyladenine"
"C0042646"	"spongoadenosine"
"C0042646"	"vidarabine"
"C0042646"	"vidarabine (product)"
"C0042646"	"vidarabine (substance)"
"C0042646"	"vidarabine [chemical/ingredient]"
"C0042646"	"vidarabine [systemic]"
"C0042646"	"vidarabine [systemic] (product)"
"C0042646"	"vidarabine [systemic] (substance)"
"C0042646"	"adenine arabinoside (ara-a)"
"C0042646"	"adenine arabinoside (medication)"
"C0042646"	"alpha ara a"
"C0042646"	"alpha d arabinofuranosyladenine"
"C0042646"	"alpha-ara a"
"C0042646"	"alpha-d-arabinofuranosyladenine"
"C0042646"	"beta ara a"
"C0042646"	"beta-ara a"
"C0042646"	"vidarabine (medication)"
"C2987716"	"vismodegib"
"C2987716"	"vismodegib (product)"
"C2987716"	"vismodegib (substance)"
"C2987716"	"chemotherapeutics vismodegib"
"C2987716"	"vismodegib (medication)"
"C0042839"	"a42 vitamin a preparations"
"C0042839"	"retinol"
"C0042839"	"viatmin a"
"C0042839"	"vitamin a"
"C0042839"	"vitamin a preparations"
"C0042839"	"vitamin a (substance)"
"C0042839"	"vitamin a usp"
"C0042839"	"vitamin a [chemical/ingredient]"
"C0042839"	"vitamin a preparation"
"C0042839"	"vitamin a preparation (product)"
"C0042839"	"vitamin a preparation (substance)"
"C0042839"	"vitamin a product"
"C0042839"	"vitamin a product (product)"
"C0042839"	"a vitamin"
"C0042839"	"retinol (vit a)"
"C0042839"	"retinols"
"C0042839"	"vit a"
"C0042839"	"vitamin a (medication)"
"C0042839"	"vitamin-a"
"C0043420"	"yohimbans"
"C0043420"	"yohimban"
"C0012132"	"2',3' dideoxycytidine"
"C0012132"	"2',3'-dideoxycytidine"
"C0012132"	"2'3' dideoxycytidine"
"C0012132"	"cytidine, 2',3'-dideoxy-"
"C0012132"	"ddc"
"C0012132"	"dideoxycytidine 002 003"
"C0012132"	"dideoxycytidine"
"C0012132"	"zalcitabine"
"C0012132"	"zalcitabine (dideoxycytidine,ddc)"
"C0012132"	"zalcitabine (product)"
"C0012132"	"zalcitabine (substance)"
"C0012132"	"zalcitabine [chemical/ingredient]"
"C0012132"	"ddc (antiviral)"
"C0012132"	"zalcitabine (medication)"
"C0043474"	"1-(3-azido-2,3-dideoxy-beta-d-ribofuranosyl)-5-methylpyrimidine-2,4-(1h,3h)-dione"
"C0043474"	"3' azido 2',3' dideoxythymidine"
"C0043474"	"3' azido 3' deoxythymidine"
"C0043474"	"3'-azido-2',3'-dideoxythymidine"
"C0043474"	"3'-azido-3'-deoxythymidine"
"C0043474"	"azt"
"C0043474"	"azt (antiviral)"
"C0043474"	"azt - azidothymidine"
"C0043474"	"azt antiviral"
"C0043474"	"azt, antiviral"
"C0043474"	"antiviral azt"
"C0043474"	"azidothymidine"
"C0043474"	"compound s"
"C0043474"	"thymidine, 3'-azido-3'-deoxy-"
"C0043474"	"zdv"
"C0043474"	"zidovudine"
"C0043474"	"zidovudine (product)"
"C0043474"	"zidovudine (substance)"
"C0043474"	"zidovudine [chemical/ingredient]"
"C0043474"	"zidovudine product"
"C0043474"	"antiviral zidovudine"
"C0043474"	"azidodeoxythymidine"
"C0043474"	"azidothymidine (azt)"
"C0043474"	"azidothymidine (azt) (medication)"
"C0043474"	"s compound"
"C0043474"	"zidovudine (azt)"
"C0043474"	"zidovudine (medication)"
"C0043481"	"zinc"
"C0043481"	"zinc (substance)"
"C0043481"	"zinc [chemical/ingredient]"
"C0043481"	"zinc preparation"
"C0043481"	"zinc preparation (substance)"
"C0043481"	"zinc preparation, nos"
"C0043481"	"zinc product"
"C0043481"	"zinc product (product)"
"C0043481"	"zinc product (substance)"
"C0043481"	"zinc, nos"
"C0043481"	"zn"
"C0043481"	"zn - zinc"
"C0043481"	"zn element"
"C0043481"	"mineral supplements zinc"
"C0043481"	"zinc (medication)"
"C0288672"	"abciximab"
"C0288672"	"abciximab (product)"
"C0288672"	"abciximab (substance)"
"C0288672"	"abciximab - chemical"
"C0288672"	"abciximab - chemical (substance)"
"C0288672"	"chimeric 7e3 fab"
"C0288672"	"moab 7e3"
"C0288672"	"abciximab (medication)"
"C0288672"	"abciximab [chemical/ingredient]"
"C0288672"	"c7e3 fab"
"C0050451"	"2-hydroxyamino-2-ethanal"
"C0050451"	"acetohydroxamic acid"
"C0050451"	"aha"
"C0050451"	"acetic acid oxime"
"C0050451"	"acetohydroxamic acid (product)"
"C0050451"	"acetohydroxamic acid (substance)"
"C0050451"	"acetohydroximic acid"
"C0050451"	"n-acetyl hydroxyacetamide"
"C0050451"	"n-hydroxy-acetamide"
"C0050451"	"n-acetylhydroxylamide"
"C0050451"	"n-hydroxyacetamide"
"C0050451"	"acetohydroxamic acid (aha)"
"C0050451"	"acetohydroxamic acid (medication)"
"C0050451"	"acetohydroxamic acid [chemical/ingredient]"
"C0050451"	"urological agents acetohydroxamic acid"
"C0004057"	"2-(acetyloxy)benzoic acid"
"C0004057"	"asa"
"C0004057"	"aspirin"
"C0004057"	"acetylsalicylic acid"
"C0004057"	"acetylsalicylic acid - chemical"
"C0004057"	"acid, acetylsalicylic"
"C0004057"	"antiplatelet aspirin"
