"thesaurus"	"mol1"	"mol2"	"niveau"	"date_min"	"date_max"
"thesaurus2014"	"ALISKIREN"	"TRANDOLAPRIL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALISKIREN"	"VALSARTAN"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALISKIREN"	"ZOFENOPRIL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALITRETINOINE"	"ALITRETINOINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALITRETINOINE"	"CHLORTETRACYCLINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALITRETINOINE"	"DEMECLOCYCLINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALITRETINOINE"	"DOXYCYCLINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALITRETINOINE"	"ISOTRETINOINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALITRETINOINE"	"LYMECYCLINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALITRETINOINE"	"MINOCYCLINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALITRETINOINE"	"OXYTETRACYCLINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALITRETINOINE"	"TETRACYCLINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALITRETINOINE"	"TRETINOINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALIZAPRIDE"	"LEVODOPA"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALLOPURINOL"	"AZATHIOPRINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALLOPURINOL"	"DIDANOSINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALLOPURINOL"	"MERCAPTOPURINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMINOPROFENE"	"APIXABAN"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMINOPROFENE"	"DABIGATRAN"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMINOPROFENE"	"FLUINDIONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMINOPROFENE"	"LITHIUM"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMINOPROFENE"	"RIVAROXABAN"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMINOPROFENE"	"WARFARINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMOTRIPTAN"	"DIHYDROERGOTAMINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMOTRIPTAN"	"ERGOTAMINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMOTRIPTAN"	"IPRONIAZIDE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMOTRIPTAN"	"METHYLERGOMETRINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMOTRIPTAN"	"METHYSERGIDE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMOTRIPTAN"	"MOCLOBEMIDE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMOTRIPTAN"	"RASAGILINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALMOTRIPTAN"	"SELEGILINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ALTIZIDE"	"LITHIUM"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMANTADINE"	"CARPIPRAMINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMIODARONE"	"CICLOSPORINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMIODARONE"	"COBICISTAT"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMIODARONE"	"TELAPREVIR"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"CITALOPRAM"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"DOMPERIDONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"ERYTHROMYCINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"ESCITALOPRAM"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"LEVODOPA"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"LEVOFLOXACINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"LUMEFANTRINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"MOXIFLOXACINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"PENTAMIDINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"SPIRAMYCINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMISULPRIDE"	"VINCAMINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMLODIPINE"	"DANTROLENE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMOXAPINE"	"CLONIDINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMOXICILLINE"	"METHOTREXATE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AMPICILLINE"	"METHOTREXATE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ANAGRELIDE"	"CLOPIDOGREL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ANAGRELIDE"	"PRASUGREL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ANAGRELIDE"	"TICAGRELOR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ANAGRELIDE"	"TICLOPIDINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ANAKINRA"	"ETANERCEPT"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"CELECOXIB"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"DICLOFENAC"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"ETODOLAC"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"FENOPROFENE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"FLURBIPROFENE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"IBUPROFENE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"INDOMETACINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"KETOPROFENE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"MELOXICAM"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"MORNIFLUMATE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"NABUMETONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"NAPROXENE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"NIMESULIDE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"PHENYLBUTAZONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"PIROXICAM"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"PIROXICAM-BETADEX"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"SULINDAC"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APIXABAN"	"TENOXICAM"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APOMORPHINE"	"CARPIPRAMINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APREPITANT"	"CARBAMAZEPINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APREPITANT"	"PHENOBARBITAL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APREPITANT"	"PHENYTOINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APREPITANT"	"PIMOZIDE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APREPITANT"	"PRIMIDONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"APREPITANT"	"RIFAMPICINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ARIPIPRAZOLE"	"LEVODOPA"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"ATORVASTATINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"ATOVAQUONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"BOCEPREVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"CICLOSPORINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"COLCHICINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"CYPROTERONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"DESOGESTREL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"DIENOGEST"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"DIHYDROERGOTAMINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"EFAVIRENZ"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"ERGOTAMINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"ESOMEPRAZOLE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"ETHINYLESTRADIOL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"ETONOGESTREL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"EVEROLIMUS"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"FESOTERODINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"LANSOPRAZOLE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"LEVONORGESTREL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"LUMEFANTRINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"MEDROXYPROGESTERONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"METHYLERGOMETRINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"METHYSERGIDE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"MIZOLASTINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"NEVIRAPINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"NORETHISTERONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"OMEPRAZOLE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"PANTOPRAZOLE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"PIMOZIDE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"QUINIDINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"RABEPRAZOLE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"RIFAMPICINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"SIMVASTATINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"SIROLIMUS"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"TACROLIMUS"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"TELAPREVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"TICAGRELOR"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATAZANAVIR"	"ULIPRISTAL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"BEZAFIBRATE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"CIPROFIBRATE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"CRIZOTINIB"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"DARUNAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"FENOFIBRATE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"FOSAMPRENAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"GEMFIBROZIL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"INDINAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"LOPINAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"RIFAMPICINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"SAQUINAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"STIRIPENTOL"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATORVASTATINE"	"TIPRANAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATOVAQUONE"	"DARUNAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATOVAQUONE"	"EFAVIRENZ"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATOVAQUONE"	"FOSAMPRENAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATOVAQUONE"	"INDINAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATOVAQUONE"	"LOPINAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATOVAQUONE"	"RIFAMPICINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATOVAQUONE"	"RITONAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATOVAQUONE"	"SAQUINAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"ATOVAQUONE"	"TIPRANAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AXITINIB"	"CARBAMAZEPINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AXITINIB"	"PHENOBARBITAL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AXITINIB"	"PHENYTOINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AXITINIB"	"PRIMIDONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AXITINIB"	"RIFAMPICINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZATHIOPRINE"	"BCG"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZATHIOPRINE"	"FEBUXOSTAT"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZATHIOPRINE"	"PHENYTOINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZATHIOPRINE"	"RIBAVIRINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZATHIOPRINE"	"VIRUS DE LA VARICELLE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZATHIOPRINE"	"VIRUS DES OREILLONS"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZATHIOPRINE"	"VIRUS ROUGEOLEUX"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZATHIOPRINE"	"VIRUS RUBEOLEUX"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZITHROMYCINE"	"BROMOCRIPTINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZITHROMYCINE"	"CABERGOLINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZITHROMYCINE"	"COLCHICINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZITHROMYCINE"	"DIHYDROERGOTAMINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZITHROMYCINE"	"ERGOTAMINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZITHROMYCINE"	"LISURIDE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"AZITHROMYCINE"	"PERGOLIDE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"BETAMETHASONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"BLEOMYCINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"BUDESONIDE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"CAPECITABINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"CHLORAMBUCIL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"CLADRIBINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"CORTIVAZOL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"CYCLOPHOSPHAMIDE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"CYTARABINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"DEXAMETHASONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"ESTRAMUSTINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"ETOPOSIDE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"FLUDARABINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"FLUOROURACILE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"HYDROCORTISONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"HYDROXYCARBAMIDE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"MELPHALAN"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"MERCAPTOPURINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"METHOTREXATE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"METHYLPREDNISOLONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"MITOMYCINE C"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"PIPOBROMAN"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"PREDNISOLONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"PREDNISONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"PROCARBAZINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"TEGAFUR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"TETRACOSACTIDE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"TRIAMCINOLONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"VINCRISTINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BCG"	"VINORELBINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BENAZEPRIL"	"ESTRAMUSTINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BENAZEPRIL"	"LITHIUM"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BENDROFLUMETHIAZIDE"	"LITHIUM"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BENZYLPENICILLINE"	"METHOTREXATE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BETAMETHASONE"	"VIRUS DE LA VARICELLE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BETAMETHASONE"	"VIRUS DES OREILLONS"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BETAMETHASONE"	"VIRUS ROUGEOLEUX"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BETAMETHASONE"	"VIRUS RUBEOLEUX"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BEZAFIBRATE"	"BEZAFIBRATE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BEZAFIBRATE"	"CIPROFIBRATE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BEZAFIBRATE"	"FENOFIBRATE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BEZAFIBRATE"	"FLUVASTATINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BEZAFIBRATE"	"GEMFIBROZIL"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BEZAFIBRATE"	"PRAVASTATINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BEZAFIBRATE"	"ROSUVASTATINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BEZAFIBRATE"	"SIMVASTATINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BLEOMYCINE"	"PHENYTOINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BLEOMYCINE"	"VIRUS DE LA VARICELLE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BLEOMYCINE"	"VIRUS DES OREILLONS"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BLEOMYCINE"	"VIRUS ROUGEOLEUX"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BLEOMYCINE"	"VIRUS RUBEOLEUX"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"CARBAMAZEPINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"DARUNAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"DRONEDARONE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"FOSAMPRENAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"INDINAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"IVABRADINE"	"CI"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"LOPINAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"PHENOBARBITAL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"PHENYTOINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"PRIMIDONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"RIFAMPICINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"RITONAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"RIVAROXABAN"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"SAQUINAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"TAMSULOSINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOCEPREVIR"	"TIPRANAVIR"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOSUTINIB"	"CARBAMAZEPINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOSUTINIB"	"PHENOBARBITAL"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOSUTINIB"	"PHENYTOINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOSUTINIB"	"PRIMIDONE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BOSUTINIB"	"RIFAMPICINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"CARPIPRAMINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"CLARITHROMYCINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"DIHYDROERGOTAMINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"DIRITHROMYCINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"EPHEDRINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"ERGOTAMINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"ERYTHROMYCINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"JOSAMYCINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"METHYLERGOMETRINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"METHYLPHENIDATE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"METHYSERGIDE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"MIDECAMYCINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"MIDODRINE"	"AD"	"10/01/2014"	"31/12/2014"
"thesaurus2014"	"BROMOCRIPTINE"	"NAPHAZOLINE"	"AD"	"10/01/2014"	"31/12/2014"
