"mol1"	"mol2"	"date_min"	"date_max"
"ESTRAMUSTINE"	"FOSINOPRIL"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"IMIDAPRIL"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"LISINOPRIL"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"MOEXIPRIL"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"PERINDOPRIL TERT-BUTYLAMINE"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"QUINAPRIL"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"RAMIPRIL"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"TRANDOLAPRIL"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"VIRUS DE LA VARICELLE"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"VIRUS DES OREILLONS"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"VIRUS ROUGEOLEUX"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"VIRUS RUBEOLEUX"	"16/09/2011"	"28/03/2012"
"ESTRAMUSTINE"	"ZOFENOPRIL"	"16/09/2011"	"28/03/2012"
"ETHINYLESTRADIOL"	"MODAFINIL"	"16/09/2011"	"28/03/2012"
"ETHINYLESTRADIOL"	"NEVIRAPINE"	"16/09/2011"	"28/03/2012"
"ETHINYLESTRADIOL"	"OXCARBAZEPINE"	"16/09/2011"	"28/03/2012"
"ETHINYLESTRADIOL"	"PHENOBARBITAL"	"16/09/2011"	"28/03/2012"
"ETHINYLESTRADIOL"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"ETHINYLESTRADIOL"	"PRIMIDONE"	"16/09/2011"	"28/03/2012"
"ETHINYLESTRADIOL"	"RIFABUTINE"	"16/09/2011"	"28/03/2012"
"ETHINYLESTRADIOL"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"ETHINYLESTRADIOL"	"RITONAVIR"	"16/09/2011"	"28/03/2012"
"ETHINYLESTRADIOL"	"TOPIRAMATE"	"16/09/2011"	"28/03/2012"
"ETODOLAC"	"FLUINDIONE"	"16/09/2011"	"28/03/2012"
"ETODOLAC"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"ETODOLAC"	"WARFARINE"	"16/09/2011"	"28/03/2012"
"ETONOGESTREL"	"NEVIRAPINE"	"16/09/2011"	"28/03/2012"
"ETONOGESTREL"	"OXCARBAZEPINE"	"16/09/2011"	"28/03/2012"
"ETONOGESTREL"	"PHENOBARBITAL"	"16/09/2011"	"28/03/2012"
"ETONOGESTREL"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"ETONOGESTREL"	"PRIMIDONE"	"16/09/2011"	"28/03/2012"
"ETONOGESTREL"	"RIFABUTINE"	"16/09/2011"	"28/03/2012"
"ETONOGESTREL"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"ETONOGESTREL"	"RITONAVIR"	"16/09/2011"	"28/03/2012"
"ETOPOSIDE"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"ETOPOSIDE"	"VIRUS DE LA VARICELLE"	"16/09/2011"	"28/03/2012"
"ETOPOSIDE"	"VIRUS DES OREILLONS"	"16/09/2011"	"28/03/2012"
"ETOPOSIDE"	"VIRUS ROUGEOLEUX"	"16/09/2011"	"28/03/2012"
"ETOPOSIDE"	"VIRUS RUBEOLEUX"	"16/09/2011"	"28/03/2012"
"EVEROLIMUS"	"STIRIPENTOL"	"16/09/2011"	"28/03/2012"
"EZETIMIBE"	"FENOFIBRATE"	"16/09/2011"	"28/03/2012"
"FENOFIBRATE"	"FENOFIBRATE"	"16/09/2011"	"28/03/2012"
"FENOFIBRATE"	"FLUVASTATINE"	"16/09/2011"	"28/03/2012"
"FENOFIBRATE"	"GEMFIBROZIL"	"16/09/2011"	"28/03/2012"
"FENOFIBRATE"	"PRAVASTATINE"	"16/09/2011"	"28/03/2012"
"FENOFIBRATE"	"ROSUVASTATINE"	"16/09/2011"	"28/03/2012"
"FENOFIBRATE"	"SIMVASTATINE"	"16/09/2011"	"28/03/2012"
"FENOPROFENE"	"FLUINDIONE"	"16/09/2011"	"28/03/2012"
"FENOPROFENE"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"FENOPROFENE"	"WARFARINE"	"16/09/2011"	"28/03/2012"
"FENTANYL"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"FENTANYL"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"FESOTERODINE"	"FOSAMPRENAVIR"	"16/09/2011"	"28/03/2012"
"FESOTERODINE"	"INDINAVIR"	"16/09/2011"	"28/03/2012"
"FESOTERODINE"	"ITRACONAZOLE"	"16/09/2011"	"28/03/2012"
"FESOTERODINE"	"KETOCONAZOLE"	"16/09/2011"	"28/03/2012"
"FESOTERODINE"	"LOPINAVIR"	"16/09/2011"	"28/03/2012"
"FESOTERODINE"	"RITONAVIR"	"16/09/2011"	"28/03/2012"
"FESOTERODINE"	"SAQUINAVIR"	"16/09/2011"	"28/03/2012"
"FESOTERODINE"	"TIPRANAVIR"	"16/09/2011"	"28/03/2012"
"FLUCONAZOLE"	"PIMOZIDE"	"16/09/2011"	"28/03/2012"
"FLUCONAZOLE"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"FLUDARABINE"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"FLUDARABINE"	"VIRUS DE LA VARICELLE"	"16/09/2011"	"28/03/2012"
"FLUDARABINE"	"VIRUS DES OREILLONS"	"16/09/2011"	"28/03/2012"
"FLUDARABINE"	"VIRUS ROUGEOLEUX"	"16/09/2011"	"28/03/2012"
"FLUDARABINE"	"VIRUS RUBEOLEUX"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"FLURBIPROFENE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"IBUPROFENE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"INDOMETACINE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"KETOPROFENE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"MELOXICAM"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"MICONAZOLE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"MORNIFLUMATE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"NABUMETONE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"NAPROXENE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"NIMESULIDE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"PHENYLBUTAZONE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"PIROXICAM"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"PIROXICAM-BETADEX"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"SULFAMETHOXAZOLE"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"SULINDAC"	"16/09/2011"	"28/03/2012"
"FLUINDIONE"	"TENOXICAM"	"16/09/2011"	"28/03/2012"
"FLUOROURACILE"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"FLUOROURACILE"	"VIRUS DE LA VARICELLE"	"16/09/2011"	"28/03/2012"
"FLUOROURACILE"	"VIRUS DES OREILLONS"	"16/09/2011"	"28/03/2012"
"FLUOROURACILE"	"VIRUS ROUGEOLEUX"	"16/09/2011"	"28/03/2012"
"FLUOROURACILE"	"VIRUS RUBEOLEUX"	"16/09/2011"	"28/03/2012"
"FLUOXETINE"	"IPRONIAZIDE"	"16/09/2011"	"28/03/2012"
"FLUOXETINE"	"MEQUITAZINE"	"16/09/2011"	"28/03/2012"
"FLUOXETINE"	"METOPROLOL"	"16/09/2011"	"28/03/2012"
"FLUOXETINE"	"MOCLOBEMIDE"	"16/09/2011"	"28/03/2012"
"FLUOXETINE"	"TAMOXIFENE"	"16/09/2011"	"28/03/2012"
"FLUPENTIXOL"	"LEVODOPA"	"16/09/2011"	"28/03/2012"
"FLUPENTIXOL"	"LUMEFANTRINE"	"16/09/2011"	"28/03/2012"
"FLUPENTIXOL"	"MEQUITAZINE"	"16/09/2011"	"28/03/2012"
"FLUPENTIXOL"	"MOXIFLOXACINE"	"16/09/2011"	"28/03/2012"
"FLUPENTIXOL"	"PENTAMIDINE"	"16/09/2011"	"28/03/2012"
"FLUPENTIXOL"	"SPIRAMYCINE"	"16/09/2011"	"28/03/2012"
"FLUPENTIXOL"	"VINCAMINE"	"16/09/2011"	"28/03/2012"
"FLUPHENAZINE"	"LEVODOPA"	"16/09/2011"	"28/03/2012"
"FLUPHENAZINE"	"LUMEFANTRINE"	"16/09/2011"	"28/03/2012"
"FLUPHENAZINE"	"MEQUITAZINE"	"16/09/2011"	"28/03/2012"
"FLUPHENAZINE"	"MOXIFLOXACINE"	"16/09/2011"	"28/03/2012"
"FLUPHENAZINE"	"PENTAMIDINE"	"16/09/2011"	"28/03/2012"
"FLUPHENAZINE"	"SPIRAMYCINE"	"16/09/2011"	"28/03/2012"
"FLUPHENAZINE"	"VINCAMINE"	"16/09/2011"	"28/03/2012"
"FLURBIPROFENE"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"FLURBIPROFENE"	"WARFARINE"	"16/09/2011"	"28/03/2012"
"FLUVASTATINE"	"GEMFIBROZIL"	"16/09/2011"	"28/03/2012"
"FLUVOXAMINE"	"IPRONIAZIDE"	"16/09/2011"	"28/03/2012"
"FLUVOXAMINE"	"MOCLOBEMIDE"	"16/09/2011"	"28/03/2012"
"FOSAMPRENAVIR"	"LUMEFANTRINE"	"16/09/2011"	"28/03/2012"
"FOSAMPRENAVIR"	"MIZOLASTINE"	"16/09/2011"	"28/03/2012"
"FOSAMPRENAVIR"	"PIMOZIDE"	"16/09/2011"	"28/03/2012"
"FOSAMPRENAVIR"	"QUINIDINE"	"16/09/2011"	"28/03/2012"
"FOSAMPRENAVIR"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"FOSAMPRENAVIR"	"SIMVASTATINE"	"16/09/2011"	"28/03/2012"
"FOSAMPRENAVIR"	"TICAGRELOR"	"16/09/2011"	"28/03/2012"
"FOSINOPRIL"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"FROVATRIPTAN"	"IPRONIAZIDE"	"16/09/2011"	"28/03/2012"
"FROVATRIPTAN"	"METHYLERGOMETRINE"	"16/09/2011"	"28/03/2012"
"FROVATRIPTAN"	"METHYSERGIDE"	"16/09/2011"	"28/03/2012"
"FROVATRIPTAN"	"MOCLOBEMIDE"	"16/09/2011"	"28/03/2012"
"FROVATRIPTAN"	"RASAGILINE"	"16/09/2011"	"28/03/2012"
"FROVATRIPTAN"	"SELEGILINE"	"16/09/2011"	"28/03/2012"
"FUROSEMIDE"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"GEFITINIB"	"PHENOBARBITAL"	"16/09/2011"	"28/03/2012"
"GEFITINIB"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"GEFITINIB"	"PRIMIDONE"	"16/09/2011"	"28/03/2012"
"GEFITINIB"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"GEMFIBROZIL"	"GEMFIBROZIL"	"16/09/2011"	"28/03/2012"
"GEMFIBROZIL"	"PIOGLITAZONE"	"16/09/2011"	"28/03/2012"
"GEMFIBROZIL"	"PRAVASTATINE"	"16/09/2011"	"28/03/2012"
"GEMFIBROZIL"	"REPAGLINIDE"	"16/09/2011"	"28/03/2012"
"GEMFIBROZIL"	"ROSIGLITAZONE"	"16/09/2011"	"28/03/2012"
"GEMFIBROZIL"	"ROSUVASTATINE"	"16/09/2011"	"28/03/2012"
"GEMFIBROZIL"	"SIMVASTATINE"	"16/09/2011"	"28/03/2012"
"GENTAMICINE"	"POLYMYXINE B"	"16/09/2011"	"28/03/2012"
"GLIBENCLAMIDE"	"MICONAZOLE"	"16/09/2011"	"28/03/2012"
"GLIBENCLAMIDE"	"PHENYLBUTAZONE"	"16/09/2011"	"28/03/2012"
"GLIBORNURIDE"	"MICONAZOLE"	"16/09/2011"	"28/03/2012"
"GLIBORNURIDE"	"PHENYLBUTAZONE"	"16/09/2011"	"28/03/2012"
"GLICLAZIDE"	"MICONAZOLE"	"16/09/2011"	"28/03/2012"
"GLICLAZIDE"	"PHENYLBUTAZONE"	"16/09/2011"	"28/03/2012"
"GLIMEPIRIDE"	"MICONAZOLE"	"16/09/2011"	"28/03/2012"
"GLIMEPIRIDE"	"PHENYLBUTAZONE"	"16/09/2011"	"28/03/2012"
"GLIPIZIDE"	"MICONAZOLE"	"16/09/2011"	"28/03/2012"
"GLIPIZIDE"	"PHENYLBUTAZONE"	"16/09/2011"	"28/03/2012"
"HALOPERIDOL"	"LEVODOPA"	"16/09/2011"	"28/03/2012"
"HALOPERIDOL"	"LUMEFANTRINE"	"16/09/2011"	"28/03/2012"
"HALOPERIDOL"	"MEQUITAZINE"	"16/09/2011"	"28/03/2012"
"HALOPERIDOL"	"MOXIFLOXACINE"	"16/09/2011"	"28/03/2012"
"HALOPERIDOL"	"PENTAMIDINE"	"16/09/2011"	"28/03/2012"
"HALOPERIDOL"	"SPIRAMYCINE"	"16/09/2011"	"28/03/2012"
"HALOPERIDOL"	"VINCAMINE"	"16/09/2011"	"28/03/2012"
"HYDROCHLOROTHIAZIDE"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"HYDROCORTISONE"	"VIRUS DE LA VARICELLE"	"16/09/2011"	"28/03/2012"
"HYDROCORTISONE"	"VIRUS DES OREILLONS"	"16/09/2011"	"28/03/2012"
"HYDROCORTISONE"	"VIRUS ROUGEOLEUX"	"16/09/2011"	"28/03/2012"
"HYDROCORTISONE"	"VIRUS RUBEOLEUX"	"16/09/2011"	"28/03/2012"
"HYDROXYCARBAMIDE"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"HYDROXYCARBAMIDE"	"VIRUS DE LA VARICELLE"	"16/09/2011"	"28/03/2012"
"HYDROXYCARBAMIDE"	"VIRUS DES OREILLONS"	"16/09/2011"	"28/03/2012"
"HYDROXYCARBAMIDE"	"VIRUS ROUGEOLEUX"	"16/09/2011"	"28/03/2012"
"HYDROXYCARBAMIDE"	"VIRUS RUBEOLEUX"	"16/09/2011"	"28/03/2012"
"IBUPROFENE"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"IBUPROFENE"	"WARFARINE"	"16/09/2011"	"28/03/2012"
"IMATINIB"	"PHENOBARBITAL"	"16/09/2011"	"28/03/2012"
"IMATINIB"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"IMATINIB"	"PRIMIDONE"	"16/09/2011"	"28/03/2012"
"IMATINIB"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"IMIDAPRIL"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"IMIPRAMINE"	"IPRONIAZIDE"	"16/09/2011"	"28/03/2012"
"IMIPRAMINE"	"MOCLOBEMIDE"	"16/09/2011"	"28/03/2012"
"INDAPAMIDE"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"INDINAVIR"	"LUMEFANTRINE"	"16/09/2011"	"28/03/2012"
"INDINAVIR"	"MIZOLASTINE"	"16/09/2011"	"28/03/2012"
"INDINAVIR"	"PIMOZIDE"	"16/09/2011"	"28/03/2012"
"INDINAVIR"	"QUINIDINE"	"16/09/2011"	"28/03/2012"
"INDINAVIR"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"INDINAVIR"	"SIMVASTATINE"	"16/09/2011"	"28/03/2012"
"INDINAVIR"	"TICAGRELOR"	"16/09/2011"	"28/03/2012"
"INDOMETACINE"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"INDOMETACINE"	"WARFARINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"METHYLPHENIDATE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"MIDODRINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"MILNACIPRAN"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"NAPHAZOLINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"NARATRIPTAN"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"OXITRIPTAN"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"OXYMETAZOLINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"PAROXETINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"PHENYLEPHRINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"PSEUDOEPHEDRINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"RESERPINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"RIZATRIPTAN"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"SERTRALINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"SUMATRIPTAN"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"TETRABENAZINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"TRAMADOL"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"TUAMINOHEPTANE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"VENLAFAXINE"	"16/09/2011"	"28/03/2012"
"IPRONIAZIDE"	"ZOLMITRIPTAN"	"16/09/2011"	"28/03/2012"
"IRBESARTAN"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"ISOTRETINOINE"	"LYMECYCLINE"	"16/09/2011"	"28/03/2012"
"ISOTRETINOINE"	"MINOCYCLINE"	"16/09/2011"	"28/03/2012"
"ISOTRETINOINE"	"OXYTETRACYCLINE"	"16/09/2011"	"28/03/2012"
"ISOTRETINOINE"	"TETRACYCLINE"	"16/09/2011"	"28/03/2012"
"ITRACONAZOLE"	"IVABRADINE"	"16/09/2011"	"28/03/2012"
"ITRACONAZOLE"	"MIZOLASTINE"	"16/09/2011"	"28/03/2012"
"ITRACONAZOLE"	"QUETIAPINE"	"16/09/2011"	"28/03/2012"
"ITRACONAZOLE"	"QUINIDINE"	"16/09/2011"	"28/03/2012"
"ITRACONAZOLE"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"ITRACONAZOLE"	"RIVAROXABAN"	"16/09/2011"	"28/03/2012"
"ITRACONAZOLE"	"VINCRISTINE"	"16/09/2011"	"28/03/2012"
"ITRACONAZOLE"	"VINORELBINE"	"16/09/2011"	"28/03/2012"
"IVABRADINE"	"JOSAMYCINE"	"16/09/2011"	"28/03/2012"
"IVABRADINE"	"KETOCONAZOLE"	"16/09/2011"	"28/03/2012"
"IVABRADINE"	"RITONAVIR"	"16/09/2011"	"28/03/2012"
"IVABRADINE"	"TELITHROMYCINE"	"16/09/2011"	"28/03/2012"
"JOSAMYCINE"	"LISURIDE"	"16/09/2011"	"28/03/2012"
"JOSAMYCINE"	"PERGOLIDE"	"16/09/2011"	"28/03/2012"
"JOSAMYCINE"	"PIMOZIDE"	"16/09/2011"	"28/03/2012"
"JOSAMYCINE"	"TACROLIMUS"	"16/09/2011"	"28/03/2012"
"KETOCONAZOLE"	"MIZOLASTINE"	"16/09/2011"	"28/03/2012"
"KETOCONAZOLE"	"NEVIRAPINE"	"16/09/2011"	"28/03/2012"
"KETOCONAZOLE"	"QUETIAPINE"	"16/09/2011"	"28/03/2012"
"KETOCONAZOLE"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"KETOCONAZOLE"	"RIVAROXABAN"	"16/09/2011"	"28/03/2012"
"KETOCONAZOLE"	"TICAGRELOR"	"16/09/2011"	"28/03/2012"
"KETOPROFENE"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"KETOPROFENE"	"WARFARINE"	"16/09/2011"	"28/03/2012"
"LAMOTRIGINE"	"VALPROMIDE"	"16/09/2011"	"28/03/2012"
"LAPATINIB"	"PHENOBARBITAL"	"16/09/2011"	"28/03/2012"
"LAPATINIB"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"LAPATINIB"	"PRIMIDONE"	"16/09/2011"	"28/03/2012"
"LAPATINIB"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"LEVOMEPROMAZINE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"LOXAPINE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"METOCLOPRAMIDE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"METOPIMAZINE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"OLANZAPINE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"PIMOZIDE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"PIPAMPERONE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"PIPOTIAZINE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"RESERPINE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"RISPERIDONE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"SULPIRIDE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"TETRABENAZINE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"TIAPRIDE"	"16/09/2011"	"28/03/2012"
"LEVODOPA"	"ZUCLOPENTHIXOL"	"16/09/2011"	"28/03/2012"
"LEVOMEPROMAZINE"	"LUMEFANTRINE"	"16/09/2011"	"28/03/2012"
"LEVOMEPROMAZINE"	"MEQUITAZINE"	"16/09/2011"	"28/03/2012"
"LEVOMEPROMAZINE"	"MOXIFLOXACINE"	"16/09/2011"	"28/03/2012"
"LEVOMEPROMAZINE"	"PENTAMIDINE"	"16/09/2011"	"28/03/2012"
"LEVOMEPROMAZINE"	"SPIRAMYCINE"	"16/09/2011"	"28/03/2012"
"LEVOMEPROMAZINE"	"VINCAMINE"	"16/09/2011"	"28/03/2012"
"LEVONORGESTREL"	"NEVIRAPINE"	"16/09/2011"	"28/03/2012"
"LEVONORGESTREL"	"OXCARBAZEPINE"	"16/09/2011"	"28/03/2012"
"LEVONORGESTREL"	"PHENOBARBITAL"	"16/09/2011"	"28/03/2012"
"LEVONORGESTREL"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
"LEVONORGESTREL"	"PRIMIDONE"	"16/09/2011"	"28/03/2012"
"LEVONORGESTREL"	"RIFABUTINE"	"16/09/2011"	"28/03/2012"
"LEVONORGESTREL"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"LEVONORGESTREL"	"RITONAVIR"	"16/09/2011"	"28/03/2012"
"LISINOPRIL"	"LITHIUM"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"METHYLERGOMETRINE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"METHYLPHENIDATE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"METHYSERGIDE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"MIDECAMYCINE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"MIDODRINE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"NAPHAZOLINE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"OXYMETAZOLINE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"PHENYLEPHRINE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"PSEUDOEPHEDRINE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"ROXITHROMYCINE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"TELITHROMYCINE"	"16/09/2011"	"28/03/2012"
"LISURIDE"	"TUAMINOHEPTANE"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"LOSARTAN"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"MELOXICAM"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"METHYCLOTHIAZIDE"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"MOEXIPRIL"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"MORNIFLUMATE"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"NABUMETONE"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"NAPROXENE"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"NIMESULIDE"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"OLMESARTAN"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"PERINDOPRIL TERT-BUTYLAMINE"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"PHENYLBUTAZONE"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"PIRETANIDE"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"PIROXICAM"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"PIROXICAM-BETADEX"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"QUINAPRIL"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"RAMIPRIL"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"SULINDAC"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"TELMISARTAN"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"TENOXICAM"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"TRANDOLAPRIL"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"VALSARTAN"	"16/09/2011"	"28/03/2012"
"LITHIUM"	"ZOFENOPRIL"	"16/09/2011"	"28/03/2012"
"LOPINAVIR"	"LUMEFANTRINE"	"16/09/2011"	"28/03/2012"
"LOPINAVIR"	"MIZOLASTINE"	"16/09/2011"	"28/03/2012"
"LOPINAVIR"	"PIMOZIDE"	"16/09/2011"	"28/03/2012"
"LOPINAVIR"	"QUINIDINE"	"16/09/2011"	"28/03/2012"
"LOPINAVIR"	"RIFAMPICINE"	"16/09/2011"	"28/03/2012"
"LOPINAVIR"	"SIMVASTATINE"	"16/09/2011"	"28/03/2012"
"LOPINAVIR"	"TICAGRELOR"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"LUMEFANTRINE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"MEQUITAZINE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"METHADONE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"MIZOLASTINE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"MOXIFLOXACINE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"PENTAMIDINE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"PIMOZIDE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"PIPAMPERONE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"PIPOTIAZINE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"SAQUINAVIR"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"SPIRAMYCINE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"SULPIRIDE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"TIAPRIDE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"TIPRANAVIR"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"VINCAMINE"	"16/09/2011"	"28/03/2012"
"LUMEFANTRINE"	"ZUCLOPENTHIXOL"	"16/09/2011"	"28/03/2012"
"MEDROXYPROGESTERONE"	"RITONAVIR"	"16/09/2011"	"28/03/2012"
"MEFLOQUINE"	"QUININE"	"16/09/2011"	"28/03/2012"
"MEFLOQUINE"	"VALPROMIDE"	"16/09/2011"	"28/03/2012"
"MELOXICAM"	"WARFARINE"	"16/09/2011"	"28/03/2012"
"MELPHALAN"	"PHENYTOINE"	"16/09/2011"	"28/03/2012"
